qName	sName	peri	alilen	numMM	nnGP	qSS	qSE	sSS	sSE	Evalue	bitScore	qlen	coveragePercent
gnl|ECaadb|674|NP_415281.1	gnl|RZaadb|896	24.87	193	124	5	15	197	17	198	3e-08	52.4	490	37.3469387755102
gnl|ECaadb|675|NP_415282.1	gnl|RZaadb|4301	41.33	75	44	0	21	95	27	101	1e-07	47.4	262	28.6259541984733
gnl|ECaadb|677|NP_415284.1	gnl|RZaadb|878	46.51	258	133	3	3	256	5	261	3e-67	207	257	98.8326848249027
gnl|ECaadb|678|NP_415285.1	gnl|RZaadb|1582	61.16	224	87	0	3	226	4	227	1e-61	190	229	97.8165938864629
gnl|ECaadb|679|NP_415286.1	gnl|RZaadb|5943	41.38	348	196	4	8	350	9	353	1e-72	227	352	97.4431818181818
gnl|ECaadb|682|NP_415289.4	gnl|RZaadb|3649	27.9	276	186	5	5	274	6	274	2e-21	89.7	317	85.1735015772871
gnl|ECaadb|685|NP_415292.2	gnl|RZaadb|4366	23.38	325	229	7	142	452	124	442	6e-14	72	753	41.3014608233732
gnl|ECaadb|687|NP_415294.1	gnl|RZaadb|3399	50.63	158	76	2	1	157	23	179	2e-50	157	158	99.3670886075949
gnl|ECaadb|688|NP_415295.1	gnl|RZaadb|2404	30.57	435	279	12	9	424	10	440	1e-51	177	429	96.969696969697
gnl|ECaadb|690|NP_415297.1	gnl|RZaadb|2346	31.16	353	235	5	30	377	33	382	4e-44	154	384	90.625
gnl|ECaadb|691|NP_415298.1	gnl|RZaadb|2121	34.69	98	58	3	45	137	39	135	2e-08	50.8	251	37.0517928286853
gnl|ECaadb|693|NP_415300.1	gnl|RZaadb|5353	58.63	672	261	2	7	671	170	831	0	767	673	98.8112927191679
gnl|ECaadb|695|NP_415302.1	gnl|RZaadb|2025	33.13	335	213	7	2	329	18	348	4e-56	183	329	99.6960486322188
gnl|ECaadb|696|NP_415303.1	gnl|RZaadb|3088	54.14	157	72	0	8	164	10	166	3e-57	175	170	92.3529411764706
gnl|ECaadb|697|NP_415304.1	gnl|RZaadb|779	66.67	153	51	0	4	156	8	160	8e-66	196	161	95.0310559006211
gnl|ECaadb|698|NP_415305.1	gnl|RZaadb|1199	31.4	86	52	3	1	81	1	84	4e-09	46.2	81	100
gnl|ECaadb|699|NP_415306.1	gnl|RZaadb|5452	45.71	105	55	1	29	133	31	133	7e-27	96.3	150	70
gnl|ECaadb|700|NP_415307.1	gnl|RZaadb|466	45.45	231	106	3	16	234	20	242	2e-53	169	234	93.5897435897436
gnl|ECaadb|702|NP_415309.1	gnl|RZaadb|5040	28.07	228	157	5	68	292	86	309	1e-12	65.9	318	70.7547169811321
gnl|ECaadb|703|NP_415310.1	gnl|RZaadb|4598	27.24	301	215	4	7	304	120	419	3e-28	113	413	72.1549636803874
gnl|ECaadb|704|NP_415311.1	gnl|RZaadb|3976	28.24	255	163	11	1	251	1	239	3e-14	67.8	253	99.2094861660079
gnl|ECaadb|706|NP_415313.1	gnl|RZaadb|2502	46.03	365	196	1	4	367	5	369	5e-106	313	368	98.9130434782609
gnl|ECaadb|707|NP_415314.1	gnl|RZaadb|2501	48.51	369	186	4	9	376	9	374	4e-114	335	377	97.6127320954907
gnl|ECaadb|708|NP_415315.4	gnl|RZaadb|2500	56.82	572	243	2	5	576	13	580	0	649	578	98.961937716263
gnl|ECaadb|709|NP_415316.1	gnl|RZaadb|2499	47.62	315	157	1	24	330	20	334	3e-72	224	332	92.4698795180723
gnl|ECaadb|710|NP_415317.4	gnl|RZaadb|2498	30.18	222	143	4	2	214	7	225	2e-21	86.3	223	95.5156950672646
gnl|ECaadb|711|NP_415318.1	gnl|RZaadb|5398	51.04	384	179	4	2	382	19	396	2e-112	340	454	83.920704845815
gnl|ECaadb|714|NP_415321.1	gnl|RZaadb|219	22.49	209	157	3	20	227	17	221	3e-08	51.6	320	65
gnl|ECaadb|715|NP_415322.1	gnl|RZaadb|4104	26.74	258	182	4	24	279	24	276	5e-21	89.7	361	70.9141274238227
gnl|ECaadb|719|NP_415326.1	gnl|RZaadb|4130	31.03	174	102	6	19	177	25	195	1e-12	68.6	760	20.9210526315789
gnl|ECaadb|719|NP_415326.1	gnl|RZaadb|4130	26.52	181	112	6	511	684	483	649	3e-09	57.4	760	22.8947368421053
gnl|ECaadb|722|NP_415329.4	gnl|RZaadb|1889	30.77	325	198	6	421	727	378	693	1e-29	122	741	41.4304993252362
gnl|ECaadb|723|NP_415330.1	gnl|RZaadb|1276	54.25	247	104	2	1	239	4	249	3e-85	251	240	99.5833333333333
gnl|ECaadb|724|NP_415331.1	gnl|RZaadb|5622	38.39	211	127	2	7	216	2	210	1e-27	102	219	95.8904109589041
gnl|ECaadb|725|NP_415332.1	gnl|RZaadb|540	32.23	242	155	5	8	243	12	250	5e-34	120	248	95.1612903225806
gnl|ECaadb|727|NP_415334.1	gnl|RZaadb|3425	36.13	274	168	4	15	285	28	297	9e-35	125	295	91.864406779661
gnl|ECaadb|731|NP_415339.1	gnl|RZaadb|5660	34.75	118	77	0	39	156	53	170	3e-04	39.7	372	31.7204301075269
gnl|ECaadb|732|NP_415340.1	gnl|RZaadb|3115	38.51	148	84	3	87	231	103	246	9e-26	100	306	47.3856209150327
gnl|ECaadb|733|NP_415341.1	gnl|RZaadb|5453	35.31	524	328	4	1	523	1	514	2e-107	331	530	98.6792452830189
gnl|ECaadb|733|NP_415341.1	gnl|RZaadb|5453	28.96	221	131	2	334	528	16	236	4e-23	100	530	36.7924528301887
gnl|ECaadb|738|NP_415346.4	gnl|RZaadb|103	26.61	233	113	8	6	186	17	243	3e-05	41.6	220	82.2727272727273
gnl|ECaadb|739|NP_415347.1	gnl|RZaadb|861	40.56	249	140	3	1	241	18	266	5e-52	167	249	96.7871485943775
gnl|ECaadb|740|NP_415348.1	gnl|RZaadb|1908	37.14	385	231	5	7	385	3	382	1e-71	228	411	92.2141119221411
gnl|ECaadb|742|NP_415350.2	gnl|RZaadb|4662	57.71	603	248	3	9	611	12	607	0	679	623	96.7897271268058
gnl|ECaadb|743|NP_415351.1	gnl|RZaadb|3442	30.27	512	312	14	2	497	11	493	3e-57	196	512	96.875
gnl|ECaadb|744|NP_415352.1	gnl|RZaadb|1661	42.17	313	173	1	1	305	1	313	1e-72	224	306	99.6732026143791
gnl|ECaadb|745|NP_415353.1	gnl|RZaadb|3969	42.49	273	156	1	28	300	37	308	1e-61	195	303	90.0990099009901
gnl|ECaadb|746|NP_415354.1	gnl|RZaadb|4251	34.67	274	171	2	500	771	397	664	4e-43	164	782	34.7826086956522
gnl|ECaadb|747|NP_415355.1	gnl|RZaadb|2020	34.18	158	87	3	295	436	176	332	2e-17	80.5	442	32.1266968325792
gnl|ECaadb|748|NP_415356.1	gnl|RZaadb|3345	33.25	391	226	10	9	373	23	404	2e-56	191	441	82.766439909297
gnl|ECaadb|750|NP_415358.1	gnl|RZaadb|2364	42.24	348	190	9	24	368	33	372	2e-77	241	371	92.9919137466307
gnl|ECaadb|751|NP_415359.4	gnl|RZaadb|4752	28.14	167	109	4	43	202	43	205	9e-13	62.4	208	76.9230769230769
gnl|ECaadb|752|NP_415360.1	gnl|RZaadb|6108	31.74	356	240	3	44	399	26	378	1e-44	156	400	89
gnl|ECaadb|753|NP_415361.1	gnl|RZaadb|2954	28.84	215	145	4	7	217	5	215	2e-16	73.9	252	83.7301587301587
gnl|ECaadb|754|NP_415362.1	gnl|RZaadb|1583	27.81	151	80	5	57	182	70	216	2e-05	41.6	198	63.6363636363636
gnl|ECaadb|755|NP_415363.1	gnl|RZaadb|1638	26.41	231	157	4	34	257	24	248	7e-13	67	410	54.6341463414634
gnl|ECaadb|758|NP_415366.1	gnl|RZaadb|4244	27.27	341	237	4	33	370	25	357	1e-23	99	402	84.0796019900498
gnl|ECaadb|759|NP_415367.1	gnl|RZaadb|1164	24.81	129	97	0	6	134	2	130	3e-06	43.1	178	72.4719101123596
gnl|ECaadb|762|NP_415370.1	gnl|RZaadb|764	34.21	76	42	2	4	78	5	73	1e-06	40	85	88.2352941176471
gnl|ECaadb|765|NP_415373.1	gnl|RZaadb|3378	31.15	183	111	8	114	288	137	312	2e-13	67	300	58.3333333333333
gnl|ECaadb|767|NP_415375.1	gnl|RZaadb|1118	54.23	343	155	2	28	370	25	365	3e-135	388	370	92.7027027027027
gnl|ECaadb|768|NP_415376.4	gnl|RZaadb|3166	54.79	365	163	2	12	375	15	378	1e-139	400	377	96.551724137931
gnl|ECaadb|769|NP_415377.1	gnl|RZaadb|1119	56.25	272	113	2	51	317	32	302	4e-89	266	317	84.2271293375394
gnl|ECaadb|770|NP_415378.1	gnl|RZaadb|3165	57.2	271	110	2	11	281	7	271	2e-83	249	281	96.44128113879
gnl|ECaadb|772|NP_415380.1	gnl|RZaadb|3067	29.86	144	96	3	235	374	274	416	1e-04	41.2	375	37.3333333333333
gnl|ECaadb|773|NP_415381.1	gnl|RZaadb|5774	36.73	245	147	3	5	242	21	264	1e-44	148	243	97.9423868312757
gnl|ECaadb|774|NP_415382.1	gnl|RZaadb|355	44	175	94	4	49	221	54	226	8e-40	134	222	77.9279279279279
gnl|ECaadb|775|NP_415383.1	gnl|RZaadb|541	39.73	224	124	2	13	236	55	267	9e-44	145	238	94.1176470588235
gnl|ECaadb|776|NP_415384.1	gnl|RZaadb|540	38.4	250	138	7	3	241	6	250	4e-47	154	243	98.3539094650206
gnl|ECaadb|777|NP_415385.1	gnl|RZaadb|1276	45.27	243	129	2	3	241	5	247	3e-67	206	242	98.7603305785124
gnl|ECaadb|780|NP_415388.1	gnl|RZaadb|5377	38.72	235	122	11	43	270	27	246	5e-35	124	276	82.6086956521739
gnl|ECaadb|781|NP_415389.2	gnl|RZaadb|3384	23.83	277	171	10	3	271	10	254	6e-10	57	337	79.8219584569733
gnl|ECaadb|782|NP_415390.4	gnl|RZaadb|3384	27.05	244	169	6	1	237	6	247	6e-17	79.3	476	49.7899159663866
gnl|ECaadb|783|NP_415391.1	gnl|RZaadb|1502	28.88	187	125	7	6	185	5	190	7e-08	50.8	333	54.0540540540541
gnl|ECaadb|784|NP_415392.1	gnl|RZaadb|3884	33.16	588	367	12	1	568	1	582	7e-85	273	572	99.3006993006993
gnl|ECaadb|785|NP_415393.1	gnl|RZaadb|4072	31.52	330	201	7	17	321	32	361	2e-37	134	322	94.7204968944099
gnl|ECaadb|788|NP_415396.1	gnl|RZaadb|472	41.43	210	105	4	3	208	2	197	3e-25	97.4	231	89.1774891774892
gnl|ECaadb|791|NP_415399.4	gnl|RZaadb|1839	31.45	283	189	3	35	314	66	346	3e-32	122	371	75.4716981132076
gnl|ECaadb|792|NP_415400.1	gnl|RZaadb|1840	45	220	120	1	3	221	5	224	1e-49	170	648	33.7962962962963
gnl|ECaadb|793|NP_415401.1	gnl|RZaadb|4	50.82	61	25	1	3	58	4	64	3e-17	66.2	74	75.6756756756757
gnl|ECaadb|794|NP_415402.1	gnl|RZaadb|1267	53.93	89	41	0	17	105	28	116	4e-34	111	106	83.9622641509434
gnl|ECaadb|795|NP_415403.1	gnl|RZaadb|1782	58.16	748	298	4	2	735	4	750	0	884	758	96.8337730870712
gnl|ECaadb|796|NP_415404.1	gnl|RZaadb|13	61.43	70	27	0	1	70	1	70	3e-28	94	72	97.2222222222222
gnl|ECaadb|797|NP_415405.1	gnl|RZaadb|1263	40.22	179	103	3	33	207	11	189	3e-43	142	234	74.7863247863248
gnl|ECaadb|798|NP_415406.1	gnl|RZaadb|4735	30.43	539	327	14	53	567	85	599	5e-46	169	573	89.8778359511344
gnl|ECaadb|799|NP_415407.1	gnl|RZaadb|3776	37.61	468	273	8	90	543	90	552	2e-65	221	588	77.2108843537415
gnl|ECaadb|800|NP_415408.1	gnl|RZaadb|2356	54.69	320	129	7	5	316	4	315	2e-107	313	321	97.196261682243
gnl|ECaadb|801|NP_415409.1	gnl|RZaadb|4068	45.52	145	79	0	11	155	10	154	3e-45	143	164	88.4146341463415
gnl|ECaadb|802|NP_415410.1	gnl|RZaadb|4362	53.97	478	205	7	860	1325	411	885	2e-151	478	1329	35.0639578630549
gnl|ECaadb|804|NP_415412.1	gnl|RZaadb|2597	49.65	425	200	4	14	436	18	430	7e-135	392	447	94.6308724832215
gnl|ECaadb|805|NP_415413.1	gnl|RZaadb|1744	52.2	431	196	2	1	429	1	423	8e-144	414	430	99.7674418604651
gnl|ECaadb|806|NP_415414.4	gnl|RZaadb|4162	30.6	745	426	27	115	813	46	745	2e-83	280	814	85.8722358722359
gnl|ECaadb|809|NP_415417.1	gnl|RZaadb|1696	45.29	170	89	3	8	176	11	177	5e-40	134	208	81.25
gnl|ECaadb|810|NP_415418.1	gnl|RZaadb|583	25.08	331	235	6	36	358	36	361	1e-15	75.5	382	84.5549738219895
gnl|ECaadb|812|NP_415420.1	gnl|RZaadb|1316	42.81	292	163	2	2	289	3	294	1e-81	246	302	95.364238410596
gnl|ECaadb|813|NP_415421.1	gnl|RZaadb|3410	37.61	109	65	3	5	112	2	108	1e-16	72	196	55.1020408163265
gnl|ECaadb|820|NP_415428.1	gnl|RZaadb|3081	36.51	430	239	14	4	423	7	412	7e-51	174	427	98.3606557377049
gnl|ECaadb|821|NP_415429.2	gnl|RZaadb|4333	27.96	186	118	7	69	242	96	277	5e-10	56.6	254	68.503937007874
gnl|ECaadb|822|NP_415430.1	gnl|RZaadb|3532	41.01	217	113	3	1	216	1	203	5e-36	124	227	95.1541850220264
gnl|ECaadb|823|NP_415431.1	gnl|RZaadb|1034	47.94	559	287	2	3	557	9	567	4e-154	451	557	99.6409335727109
gnl|ECaadb|824|NP_415432.1	gnl|RZaadb|12	49.45	91	46	0	1	91	1	91	4e-29	98.2	94	96.8085106382979
gnl|ECaadb|826|NP_415434.1	gnl|RZaadb|275	36.43	560	344	7	26	579	34	587	6e-93	295	582	95.1890034364261
gnl|ECaadb|827|NP_415435.1	gnl|RZaadb|5952	31.03	261	142	8	52	291	51	294	5e-28	109	328	73.1707317073171
gnl|ECaadb|828|NP_415436.1	gnl|RZaadb|3050	31.7	388	259	5	6	389	5	390	2e-51	175	410	93.6585365853659
gnl|ECaadb|829|NP_415437.1	gnl|RZaadb|950	47.17	53	28	0	1	53	8	60	3e-15	60.5	60	88.3333333333333
gnl|ECaadb|830|NP_415438.1	gnl|RZaadb|3487	43.09	246	123	4	4	244	10	243	2e-46	152	248	97.1774193548387
gnl|ECaadb|832|NP_415440.1	gnl|RZaadb|3505	25.18	139	99	2	77	210	76	214	7e-10	55.5	259	51.7374517374517
gnl|ECaadb|833|NP_415441.1	gnl|RZaadb|1523	33.33	108	69	2	44	151	64	168	7e-08	49.7	261	41.3793103448276
gnl|ECaadb|837|NP_415445.1	gnl|RZaadb|305	35.33	300	187	5	315	612	137	431	3e-43	158	615	48.4552845528455
gnl|ECaadb|838|NP_415446.1	gnl|RZaadb|5071	39.76	166	89	4	26	182	41	204	2e-30	114	182	86.2637362637363
gnl|ECaadb|839|NP_415447.1	gnl|RZaadb|1409	49.03	206	105	0	5	210	8	213	1e-68	207	215	95.8139534883721
gnl|ECaadb|840|NP_415448.1	gnl|RZaadb|3995	43.65	394	214	2	1	394	1	386	9e-114	335	396	99.4949494949495
gnl|ECaadb|842|NP_415450.1	gnl|RZaadb|1513	24.39	488	281	21	10	458	53	491	5e-10	58.5	466	96.3519313304721
gnl|ECaadb|843|NP_415451.1	gnl|RZaadb|278	35.14	407	234	11	7	388	19	420	9e-62	202	400	95.5
gnl|ECaadb|844|NP_415452.1	gnl|RZaadb|2860	45.7	884	458	12	2	869	3	880	0	733	870	99.7701149425287
gnl|ECaadb|845|NP_415453.1	gnl|RZaadb|5768	44.75	219	109	3	17	223	17	235	1e-42	143	255	81.1764705882353
gnl|ECaadb|846|NP_415454.4	gnl|RZaadb|4919	40.2	199	119	0	22	220	48	246	1e-37	131	263	75.6653992395437
gnl|ECaadb|847|NP_415455.1	gnl|RZaadb|5899	59.49	353	142	1	3	354	7	359	7e-153	434	381	92.3884514435696
gnl|ECaadb|848|NP_415456.4	gnl|RZaadb|4841	24.26	202	146	3	31	228	32	230	1e-10	59.3	319	62.0689655172414
gnl|ECaadb|849|NP_415457.1	gnl|RZaadb|4813	40.91	110	60	2	58	166	61	166	7e-18	75.1	191	57.0680628272251
gnl|ECaadb|857|NP_415465.1	gnl|RZaadb|3262	45.48	343	165	5	1	333	1	331	4e-87	264	336	99.1071428571429
gnl|ECaadb|859|NP_415467.1	gnl|RZaadb|2822	36.73	275	155	8	7	268	6	274	1e-39	140	369	71.0027100271003
gnl|ECaadb|860|NP_415468.1	gnl|RZaadb|3334	25.48	157	104	6	513	659	159	312	4e-04	40.8	702	20.9401709401709
gnl|ECaadb|861|NP_415469.1	gnl|RZaadb|4332	41.37	510	251	6	3	507	5	471	1e-119	366	635	79.5275590551181
gnl|ECaadb|861|NP_415469.1	gnl|RZaadb|4332	29.18	257	134	8	12	258	291	509	2e-19	89.7	635	38.8976377952756
gnl|ECaadb|862|NP_415470.1	gnl|RZaadb|5416	32.22	90	56	1	293	382	46	130	6e-04	37.7	417	21.5827338129496
gnl|ECaadb|866|NP_415474.1	gnl|RZaadb|3501	55.56	171	76	0	1	171	1	171	1e-69	206	172	99.4186046511628
gnl|ECaadb|867|NP_415475.1	gnl|RZaadb|1215	35.06	77	43	1	435	511	677	746	1e-07	52	586	13.1399317406143
gnl|ECaadb|869|NP_415477.1	gnl|RZaadb|267	33.33	123	71	2	215	337	107	218	2e-11	60.5	346	35.5491329479769
gnl|ECaadb|872|NP_415480.2	gnl|RZaadb|5852	28.21	156	104	5	383	532	348	501	2e-06	48.5	717	20.9205020920502
gnl|ECaadb|874|NP_415482.1	gnl|RZaadb|5977	29.6	348	184	13	198	527	1	305	3e-22	99	684	48.2456140350877
gnl|ECaadb|874|NP_415482.1	gnl|RZaadb|5977	32.04	103	50	5	589	681	543	635	5e-04	40.4	684	13.5964912280702
gnl|ECaadb|875|NP_415483.2	gnl|RZaadb|276	51.33	113	54	1	12	123	5	117	4e-34	114	152	73.6842105263158
gnl|ECaadb|877|NP_415485.4	gnl|RZaadb|2647	56.15	130	55	1	6	133	11	140	2e-40	129	137	93.4306569343066
gnl|ECaadb|878|NP_415486.4	gnl|RZaadb|193	32.88	73	43	3	4	73	6	75	3e-07	42.7	105	66.6666666666667
gnl|ECaadb|879|NP_415487.4	gnl|RZaadb|3334	34.15	82	53	1	223	304	191	271	3e-08	52.4	396	20.7070707070707
gnl|ECaadb|880|NP_415488.1	gnl|RZaadb|2012	42.68	82	46	1	10	91	12	92	2e-14	60.1	92	89.1304347826087
gnl|ECaadb|882|NP_415490.1	gnl|RZaadb|4730	30.77	156	95	2	68	214	82	233	2e-11	58.9	219	67.1232876712329
gnl|ECaadb|889|NP_415497.1	gnl|RZaadb|3774	51.59	504	240	1	3	502	4	507	0	524	514	97.2762645914397
gnl|ECaadb|890|NP_415498.1	gnl|RZaadb|3773	47.21	377	198	1	3	378	8	384	6e-100	299	378	99.4708994708995
gnl|ECaadb|892|NP_415501.1	gnl|RZaadb|2489	24.71	344	244	6	368	703	394	730	2e-16	80.9	726	46.2809917355372
gnl|ECaadb|893|NP_415502.4	gnl|RZaadb|6112	35.82	134	76	5	8	132	5	137	9e-17	70.5	148	84.4594594594595
gnl|ECaadb|894|NP_415503.1	gnl|RZaadb|1445	24.38	320	198	7	84	372	89	395	2e-22	95.1	379	76.2532981530343
gnl|ECaadb|900|NP_415509.1	gnl|RZaadb|4	39.71	68	35	2	7	70	5	70	3e-07	40.8	70	91.4285714285714
gnl|ECaadb|901|NP_415510.1	gnl|RZaadb|4	53.97	63	27	1	7	67	5	67	8e-20	72.8	70	87.1428571428571
gnl|ECaadb|903|NP_415512.1	gnl|RZaadb|990	25.56	90	46	3	217	288	227	313	4e-04	39.7	357	20.1680672268908
gnl|ECaadb|904|NP_415513.2	gnl|RZaadb|5397	36.21	359	200	8	415	757	579	924	4e-49	186	914	37.527352297593
gnl|ECaadb|904|NP_415513.2	gnl|RZaadb|5397	23.53	136	97	3	667	798	991	1123	2e-04	42.4	914	14.4420131291028
gnl|ECaadb|905|NP_415514.1	gnl|RZaadb|3016	30.07	153	100	5	75	224	62	210	5e-07	48.1	342	43.859649122807
gnl|ECaadb|906|NP_415515.1	gnl|RZaadb|815	41.81	232	125	6	4	227	9	238	2e-48	157	230	97.3913043478261
gnl|ECaadb|908|NP_415517.1	gnl|RZaadb|4162	37.29	791	444	12	54	830	6	758	3e-164	494	848	91.627358490566
gnl|ECaadb|911|NP_415520.1	gnl|RZaadb|1614	34.81	316	174	9	4	303	3	302	8e-44	149	306	98.0392156862745
gnl|ECaadb|918|NP_415527.4	gnl|RZaadb|5337	36.08	158	99	1	4	159	7	164	2e-33	114	164	95.1219512195122
gnl|ECaadb|920|NP_415529.1	gnl|RZaadb|3990	29.21	89	59	2	29	113	41	129	2e-04	39.7	266	31.9548872180451
gnl|ECaadb|921|NP_415530.1	gnl|RZaadb|4680	28.69	122	84	2	7	128	9	127	1e-13	60.5	128	95.3125
gnl|ECaadb|922|NP_415531.2	gnl|RZaadb|6029	28.88	232	143	4	1	222	1	220	1e-26	100	230	96.5217391304348
gnl|ECaadb|923|NP_415532.3	gnl|RZaadb|5207	31.83	355	230	8	20	369	20	367	9e-50	169	382	91.6230366492147
gnl|ECaadb|924|NP_415533.1	gnl|RZaadb|5412	50.82	183	90	0	29	211	38	220	5e-63	192	212	86.3207547169811
gnl|ECaadb|925|NP_415534.1	gnl|RZaadb|4066	57.83	1264	486	12	68	1320	8	1235	0	1347	1320	94.9242424242424
gnl|ECaadb|929|NP_415539.1	gnl|RZaadb|606	48.46	227	115	1	127	353	111	335	2e-66	211	354	64.1242937853107
gnl|ECaadb|931|NP_415541.1	gnl|RZaadb|983	26.89	238	157	7	75	298	49	283	5e-10	58.5	441	50.7936507936508
gnl|ECaadb|932|NP_415542.1	gnl|RZaadb|2468	30.37	135	92	2	52	185	764	897	7e-08	53.1	672	19.9404761904762
gnl|ECaadb|934|NP_415544.1	gnl|RZaadb|71	41.14	175	101	1	270	442	280	454	2e-32	125	452	38.2743362831858
gnl|ECaadb|935|NP_415545.1	gnl|RZaadb|804	32.47	271	175	4	18	287	1	264	9e-35	124	288	93.75
gnl|ECaadb|938|NP_415551.2	gnl|RZaadb|4048	36.43	280	172	2	33	312	34	307	4e-56	181	312	89.7435897435897
gnl|ECaadb|945|NP_415558.1	gnl|RZaadb|116	50.94	53	26	0	156	208	189	241	4e-09	52.4	216	24.537037037037
gnl|ECaadb|946|NP_415559.1	gnl|RZaadb|4222	38.2	89	55	0	51	139	54	142	1e-07	45.8	151	58.9403973509934
gnl|ECaadb|946|NP_415559.1	gnl|RZaadb|4222	32.71	107	65	1	40	139	3	109	7e-06	40.8	151	66.2251655629139
gnl|ECaadb|946|NP_415559.1	gnl|RZaadb|4222	34.78	69	45	0	49	117	74	142	5e-05	38.5	151	45.6953642384106
gnl|ECaadb|951|NP_415564.2	gnl|RZaadb|4598	26.91	405	217	14	24	422	127	458	8e-18	83.2	473	84.3551797040169
gnl|ECaadb|957|NP_415571.1	gnl|RZaadb|2913	40.67	386	228	1	10	395	16	400	3e-80	251	408	94.6078431372549
gnl|ECaadb|959|NP_415573.1	gnl|RZaadb|5806	35.98	264	156	9	18	276	5	260	6e-39	138	350	74
gnl|ECaadb|963|NP_415577.1	gnl|RZaadb|3541	21.13	284	198	7	104	371	110	383	2e-06	47	372	72.0430107526882
gnl|ECaadb|966|NP_415580.1	gnl|RZaadb|3295	56.15	317	139	0	6	322	2	318	7e-124	357	348	91.0919540229885
gnl|ECaadb|969|NP_415583.4	gnl|RZaadb|1404	28.45	116	82	1	71	186	74	188	3e-05	43.1	402	28.8557213930348
gnl|ECaadb|970|NP_415584.1	gnl|RZaadb|257	32.82	195	130	1	1	194	5	199	2e-32	113	194	100
gnl|ECaadb|972|NP_415586.1	gnl|RZaadb|1395	27.22	158	106	4	2	154	5	158	1e-07	50.1	307	49.8371335504886
gnl|ECaadb|973|NP_415587.1	gnl|RZaadb|3343	34.68	444	277	6	1	436	1	439	5e-59	201	511	85.3228962818004
gnl|ECaadb|977|NP_415591.1	gnl|RZaadb|1109	31.5	127	65	6	5	124	7	118	1e-05	39.7	138	86.9565217391304
gnl|ECaadb|978|NP_415592.1	gnl|RZaadb|1110	42.97	128	66	4	9	132	10	134	2e-25	91.7	134	92.5373134328358
gnl|ECaadb|979|NP_415593.1	gnl|RZaadb|209	38.61	101	55	2	35	131	31	128	2e-09	52	231	41.991341991342
gnl|ECaadb|980|NP_415594.1	gnl|RZaadb|3187	30.48	433	255	10	6	402	10	432	7e-37	136	402	98.7562189054726
gnl|ECaadb|981|NP_415595.1	gnl|RZaadb|883	30.62	258	144	12	8	241	8	254	3e-17	76.3	251	93.2270916334661
gnl|ECaadb|982|NP_415596.1	gnl|RZaadb|883	49.01	253	128	1	2	253	1	253	4e-78	234	260	96.9230769230769
gnl|ECaadb|983|NP_415597.1	gnl|RZaadb|994	27.32	194	123	3	41	217	31	223	2e-16	73.2	232	76.2931034482759
gnl|ECaadb|984|NP_415598.3	gnl|RZaadb|1113	43.2	375	192	8	1	362	4	370	3e-74	232	365	99.1780821917808
gnl|ECaadb|986|NP_415600.1	gnl|RZaadb|3186	24.4	332	216	9	1	319	3	312	3e-08	53.5	547	58.3180987202925
gnl|ECaadb|988|NP_415602.1	gnl|RZaadb|2613	46.75	400	210	3	90	488	271	668	2e-99	333	1061	37.6060320452403
gnl|ECaadb|988|NP_415602.1	gnl|RZaadb|2613	52.63	76	36	0	3	78	4	79	3e-19	90.9	1061	7.16305372290292
gnl|ECaadb|990|NP_415604.1	gnl|RZaadb|1298	32.69	309	193	7	7	304	3	307	8e-45	153	319	93.4169278996865
gnl|ECaadb|991|NP_415605.2	gnl|RZaadb|1011	32.09	187	101	6	4	174	5	181	2e-21	84.7	194	88.1443298969072
gnl|ECaadb|993|NP_415607.1	gnl|RZaadb|9	55.36	56	23	2	1	55	1	55	3e-11	50.1	57	96.4912280701754
gnl|ECaadb|994|NP_415608.2	gnl|RZaadb|5442	38.39	310	181	6	4	309	2	305	2e-59	192	356	85.9550561797753
gnl|ECaadb|995|NP_415609.1	gnl|RZaadb|5441	46.69	317	162	2	7	317	8	323	5e-97	287	317	98.1072555205047
gnl|ECaadb|996|NP_415610.1	gnl|RZaadb|2792	45.93	307	163	1	4	307	3	309	5e-65	204	309	98.3818770226537
gnl|ECaadb|997|NP_415611.1	gnl|RZaadb|957	52.46	244	116	0	1	244	2	245	6e-85	250	244	100
gnl|ECaadb|998|NP_415612.1	gnl|RZaadb|15	60.26	78	31	0	1	78	1	78	8e-18	68.2	78	100
gnl|ECaadb|999|NP_415613.1	gnl|RZaadb|657	51.67	418	191	5	4	412	2	417	2e-130	379	413	99.0314769975787
gnl|ECaadb|1000|NP_415614.1	gnl|RZaadb|1281	24.03	258	175	7	4	247	7	257	2e-12	63.5	269	90.7063197026022
gnl|ECaadb|1001|NP_415615.1	gnl|RZaadb|5456	35.92	309	179	4	36	339	81	375	4e-59	193	340	89.4117647058823
gnl|ECaadb|1002|NP_415616.1	gnl|RZaadb|5329	35.38	212	129	4	5	212	8	215	6e-32	113	213	97.6525821596244
gnl|ECaadb|1003|NP_415617.1	gnl|RZaadb|1898	30.91	165	102	3	14	166	31	195	3e-11	61.2	334	45.8083832335329
gnl|ECaadb|1004|NP_415618.1	gnl|RZaadb|1895	42.08	259	139	5	2	254	1	254	3e-56	178	265	95.4716981132076
gnl|ECaadb|1006|NP_415620.1	gnl|RZaadb|4130	22.44	731	469	25	40	728	49	723	2e-27	115	729	94.5130315500686
