qName	sName	peri	alilen	numMM	nnGP	qSS	qSE	sSS	sSE	Evalue	bitScore	qlen	coveragePercent
gnl|RZaadb|1560|WP_012485534.1	gnl|ECaadb|1144	29.8	151	105	1	55	204	22	172	4e-13	62.4	214	70.0934579439252
gnl|RZaadb|1561|WP_012485541.1	gnl|ECaadb|2388	48.05	77	39	1	3	79	2	77	1e-22	81.6	123	62.6016260162602
gnl|RZaadb|1562|WP_012485544.1	gnl|ECaadb|2385	60	115	41	1	2	116	3	112	2e-41	132	178	64.6067415730337
gnl|RZaadb|1563|WP_012485545.1	gnl|ECaadb|1761	32.89	228	142	5	33	258	42	260	1e-30	112	265	85.2830188679245
gnl|RZaadb|1565|WP_012485552.1	gnl|ECaadb|1597	30.4	273	167	12	6	265	4	266	1e-28	107	267	97.3782771535581
gnl|RZaadb|1566|WP_012485555.1	gnl|ECaadb|407	49.65	429	188	5	48	476	28	428	3e-119	353	477	89.937106918239
gnl|RZaadb|1567|WP_012485565.1	gnl|ECaadb|3317	24.95	501	309	15	21	511	2	445	1e-23	100	524	93.7022900763359
gnl|RZaadb|1569|WP_012485567.1	gnl|ECaadb|1957	33.76	311	175	8	23	308	28	332	5e-40	140	309	92.5566343042071
gnl|RZaadb|1571|WP_012485570.1	gnl|ECaadb|1357	29.24	513	328	9	33	540	27	509	1e-51	181	547	92.8702010968921
gnl|RZaadb|1574|WP_012485594.1	gnl|ECaadb|2587	55.3	387	172	1	6	391	4	390	1e-121	355	393	98.2188295165394
gnl|RZaadb|1575|WP_012485599.1	gnl|ECaadb|3116	37.23	274	153	4	11	276	20	282	6e-51	166	287	92.6829268292683
gnl|RZaadb|1576|WP_012485601.1	gnl|ECaadb|1676	25.9	390	262	6	34	410	31	406	8e-20	89	511	73.7769080234834
gnl|RZaadb|1579|WP_012485607.1	gnl|ECaadb|1914	32.93	249	160	4	3	250	5	247	7e-27	101	257	96.4980544747082
gnl|RZaadb|1581|WP_012485632.1	gnl|ECaadb|1303	34.43	61	39	1	119	179	91	150	2e-05	40.4	218	27.9816513761468
gnl|RZaadb|1582|WP_012485640.1	gnl|ECaadb|678	61.16	224	87	0	4	227	3	226	1e-49	159	231	96.969696969697
gnl|RZaadb|1583|WP_012485655.1	gnl|ECaadb|754	26.51	166	91	6	57	216	42	182	1e-05	41.6	232	68.9655172413793
gnl|RZaadb|1591|WP_012489527.1	gnl|ECaadb|71	24.1	278	203	4	56	329	37	310	1e-21	90.9	336	81.5476190476191
gnl|RZaadb|1592|WP_012489538.1	gnl|ECaadb|2940	34.43	61	40	0	2	62	95	155	7e-08	43.5	67	91.044776119403
gnl|RZaadb|1597|WP_012489549.1	gnl|ECaadb|4139	43.46	382	205	8	4	379	5	381	8e-89	271	398	94.4723618090452
gnl|RZaadb|1599|WP_012489551.1	gnl|ECaadb|2346	48.28	58	30	0	5	62	4	61	1e-15	62	68	85.2941176470588
gnl|RZaadb|1608|WP_012489630.1	gnl|ECaadb|1148	47.56	164	83	2	5	166	4	166	6e-37	122	167	97.0059880239521
gnl|RZaadb|1609|WP_012489755.1	gnl|ECaadb|3381	28.66	314	203	12	34	334	25	330	4e-24	97.8	334	90.1197604790419
gnl|RZaadb|1610|WP_012489765.1	gnl|ECaadb|2318	40.77	233	132	4	18	249	5	232	2e-44	149	277	83.7545126353791
gnl|RZaadb|1611|WP_012489766.1	gnl|ECaadb|3763	43.42	152	79	2	4	148	44	195	2e-38	127	169	85.7988165680473
gnl|RZaadb|1614|WP_012489779.1	gnl|ECaadb|911	33.23	316	179	9	3	302	4	303	2e-37	132	304	98.6842105263158
gnl|RZaadb|1615|WP_012489815.1	gnl|ECaadb|2054	38.23	361	201	6	20	362	24	380	4e-59	193	367	93.4604904632153
gnl|RZaadb|1616|WP_012489820.1	gnl|ECaadb|2056	27.6	337	207	13	6	309	317	649	4e-29	115	350	86.8571428571429
gnl|RZaadb|1619|WP_012489908.1	gnl|ECaadb|2954	67.49	243	79	0	3	245	9	251	4e-128	360	247	98.3805668016194
gnl|RZaadb|1621|WP_012489932.1	gnl|ECaadb|3245	29.15	223	140	8	15	226	7	222	6e-15	69.3	237	89.4514767932489
gnl|RZaadb|1622|WP_012489980.1	gnl|ECaadb|3412	24.38	324	201	13	31	331	3	305	6e-04	38.1	347	86.7435158501441
gnl|RZaadb|1625|WP_012490071.1	gnl|ECaadb|318	45.13	277	150	2	1	277	1	275	1e-89	265	278	99.6402877697842
gnl|RZaadb|1627|WP_012490081.1	gnl|ECaadb|2436	41.72	302	163	4	2	291	38	338	6e-68	212	295	98.3050847457627
gnl|RZaadb|1628|WP_012490085.1	gnl|ECaadb|2223	36.27	102	64	1	225	325	240	341	2e-10	57.8	332	30.421686746988
gnl|RZaadb|1630|WP_012490187.1	gnl|ECaadb|3045	25.17	147	103	3	3	148	15	155	7e-11	57.8	247	59.1093117408907
gnl|RZaadb|1631|WP_012490188.1	gnl|ECaadb|2554	29.69	293	198	3	8	298	4	290	3e-33	121	312	93.2692307692308
gnl|RZaadb|1636|WP_012490360.1	gnl|ECaadb|2384	29.46	112	73	2	131	240	46	153	5e-10	53.9	246	44.7154471544715
gnl|RZaadb|1638|WP_012490410.1	gnl|ECaadb|1989	33.06	363	234	5	20	378	23	380	7e-46	159	399	89.9749373433584
gnl|RZaadb|1639|WP_012490412.1	gnl|ECaadb|3505	25.3	332	236	5	4	334	12	332	1e-26	104	345	95.9420289855072
gnl|RZaadb|1640|WP_012490418.1	gnl|ECaadb|3562	28.11	249	163	4	264	510	227	461	3e-20	91.3	644	38.3540372670807
gnl|RZaadb|1641|WP_012490435.1	gnl|ECaadb|742	46.3	581	291	11	4	575	9	577	2e-163	479	629	90.9379968203498
gnl|RZaadb|1641|WP_012490435.1	gnl|ECaadb|742	37.63	287	157	5	305	578	10	287	9e-52	186	629	43.5612082670906
gnl|RZaadb|1643|WP_012490471.1	gnl|ECaadb|3045	29.02	193	129	5	19	204	12	203	1e-17	76.6	251	74.1035856573705
gnl|RZaadb|1644|WP_012490473.1	gnl|ECaadb|2110	35.25	244	132	5	37	276	36	257	6e-35	124	280	85.7142857142857
gnl|RZaadb|1645|WP_012490476.1	gnl|ECaadb|2107	57.03	249	105	2	5	251	4	252	3e-82	244	258	95.7364341085271
gnl|RZaadb|1651|WP_012490580.1	gnl|ECaadb|2209	56.18	283	124	0	1	283	1	283	1e-107	316	346	81.7919075144509
gnl|RZaadb|1652|WP_012490583.1	gnl|ECaadb|3488	61.8	322	120	3	18	338	9	328	2e-140	398	341	94.1348973607038
gnl|RZaadb|1654|WP_012490599.1	gnl|ECaadb|3110	43.4	212	117	1	4	212	5	216	5e-54	171	233	89.6995708154506
gnl|RZaadb|1655|WP_012490604.1	gnl|ECaadb|142	56.42	257	112	0	2	258	8	264	3e-107	308	259	99.2277992277992
gnl|RZaadb|1656|WP_012490607.1	gnl|ECaadb|3475	41.18	102	60	0	5	106	3	104	8e-29	97.4	106	96.2264150943396
gnl|RZaadb|1658|WP_012490616.1	gnl|ECaadb|457	26.42	265	184	4	17	277	11	268	5e-24	95.1	279	93.5483870967742
gnl|RZaadb|1659|WP_012490628.1	gnl|ECaadb|2046	33.47	245	158	4	1	244	1	241	2e-33	119	264	92.4242424242424
gnl|RZaadb|1661|WP_012490643.1	gnl|ECaadb|3191	38.87	337	182	2	1	313	1	337	3e-77	236	313	100
gnl|RZaadb|1663|WP_012490648.1	gnl|ECaadb|465	29.62	260	171	7	16	272	11	261	3e-30	111	273	94.1391941391941
gnl|RZaadb|1666|WP_012490663.1	gnl|ECaadb|4223	31.35	252	153	7	58	293	18	265	3e-23	93.6	295	80
gnl|RZaadb|1668|WP_012490694.1	gnl|ECaadb|1070	38.96	77	45	2	4	78	6	82	6e-10	48.1	86	87.2093023255814
gnl|RZaadb|1669|WP_012490702.1	gnl|ECaadb|448	31.32	265	165	6	4	262	15	268	1e-30	112	273	94.8717948717949
gnl|RZaadb|1670|WP_012490703.1	gnl|ECaadb|1125	38.08	281	170	2	1	281	4	280	2e-64	201	294	95.578231292517
gnl|RZaadb|1671|WP_012490723.1	gnl|ECaadb|1675	29.95	197	134	3	34	226	35	231	4e-15	70.1	261	73.9463601532567
gnl|RZaadb|1673|WP_012490730.1	gnl|ECaadb|100	41.67	252	145	2	31	281	46	296	9e-51	166	299	83.9464882943144
gnl|RZaadb|1674|WP_012490734.1	gnl|ECaadb|125	29.59	196	128	3	55	247	73	261	3e-23	92.4	269	71.7472118959108
gnl|RZaadb|1677|WP_016732801.1	gnl|ECaadb|276	41.54	544	311	5	1	537	1	544	9e-120	361	551	97.459165154265
gnl|RZaadb|1678|WP_016732802.1	gnl|ECaadb|1481	30.48	187	115	5	42	218	23	204	6e-15	72	389	45.5012853470437
gnl|RZaadb|1680|WP_016732806.1	gnl|ECaadb|1597	34.96	266	154	8	1	251	1	262	8e-42	141	263	95.4372623574145
gnl|RZaadb|1682|WP_016732808.1	gnl|ECaadb|3307	27.43	237	139	9	228	450	274	491	3e-08	52.8	462	48.2683982683983
gnl|RZaadb|1683|WP_016732810.1	gnl|ECaadb|4224	25.1	239	130	6	20	217	9	239	2e-13	65.5	283	69.9646643109541
gnl|RZaadb|1687|WP_016732815.1	gnl|ECaadb|1529	26	150	99	4	180	323	91	234	7e-07	47.4	330	43.6363636363636
gnl|RZaadb|1691|WP_016732819.1	gnl|ECaadb|1076	24.87	189	115	5	84	264	23	192	3e-05	41.2	341	53.0791788856305
gnl|RZaadb|1692|WP_016732820.1	gnl|ECaadb|2917	24.4	168	114	4	15	182	22	176	2e-05	40.8	210	80
gnl|RZaadb|1694|WP_016732823.1	gnl|ECaadb|3788	43.51	239	126	3	4	242	4	233	1e-56	177	246	97.1544715447154
gnl|RZaadb|1695|WP_016732824.1	gnl|ECaadb|192	35.57	253	157	3	4	251	6	257	2e-38	134	290	85.5172413793103
gnl|RZaadb|1696|WP_016732825.1	gnl|ECaadb|809	45.29	170	89	3	11	177	8	176	4e-40	134	219	76.2557077625571
gnl|RZaadb|1697|WP_016732829.1	gnl|ECaadb|2433	24.87	382	238	15	425	779	337	696	3e-09	58.2	1271	27.9307631785995
gnl|RZaadb|1699|WP_016732831.1	gnl|ECaadb|2050	31.52	165	108	2	11	170	6	170	3e-19	83.2	258	62.015503875969
gnl|RZaadb|1704|WP_016732838.1	gnl|ECaadb|1460	31.12	376	224	8	1	350	1	367	5e-24	100	372	94.0860215053764
gnl|RZaadb|1707|WP_016732841.1	gnl|ECaadb|2307	39.34	272	164	1	6	276	3	274	1e-71	219	289	93.7716262975779
gnl|RZaadb|1708|WP_016732842.1	gnl|ECaadb|2448	29.74	232	131	9	3	221	470	682	2e-14	69.3	245	89.3877551020408
gnl|RZaadb|1709|WP_016732844.1	gnl|ECaadb|997	33.68	190	123	2	9	198	4	190	2e-20	84.7	277	68.5920577617328
gnl|RZaadb|1710|WP_016732845.1	gnl|ECaadb|1515	38.29	350	202	8	69	418	37	372	2e-66	213	419	83.5322195704057
gnl|RZaadb|1711|WP_016732846.1	gnl|ECaadb|630	36.65	483	275	11	10	479	5	469	4e-84	264	482	97.5103734439834
gnl|RZaadb|1712|WP_016732847.1	gnl|ECaadb|2094	42.77	159	87	2	23	177	5	163	7e-21	84.3	234	66.2393162393162
gnl|RZaadb|1713|WP_016732848.1	gnl|ECaadb|2010	29.33	791	450	19	6	695	43	825	1e-93	310	885	77.9661016949153
gnl|RZaadb|1714|WP_016732849.1	gnl|ECaadb|2325	35.92	103	62	4	1	101	1	101	5e-10	49.7	109	92.6605504587156
gnl|RZaadb|1715|WP_016732850.1	gnl|ECaadb|1119	26.02	319	194	9	16	305	35	340	6e-08	51.2	413	70.2179176755448
gnl|RZaadb|1717|WP_016732854.1	gnl|ECaadb|2105	38.89	36	22	0	1	36	1	36	2e-04	39.7	317	11.3564668769716
gnl|RZaadb|1726|WP_016732868.1	gnl|ECaadb|4132	26.81	235	151	9	1	227	1	222	6e-13	62.8	236	96.1864406779661
gnl|RZaadb|1733|WP_016732879.1	gnl|ECaadb|1234	21.64	342	195	10	71	376	88	392	3e-13	67.8	397	77.0780856423174
gnl|RZaadb|1734|WP_016732883.1	gnl|ECaadb|3794	47.61	983	407	16	2	927	1	932	0	875	947	97.7824709609292
gnl|RZaadb|1735|WP_016732884.1	gnl|ECaadb|2143	22.58	155	101	3	196	343	231	373	2e-06	46.6	421	35.1543942992874
gnl|RZaadb|1737|WP_016732886.1	gnl|ECaadb|582	33.33	132	73	4	79	210	138	254	3e-05	41.2	265	49.811320754717
gnl|RZaadb|1738|WP_016732887.1	gnl|ECaadb|151	23.17	492	220	16	41	397	32	500	3e-18	83.2	405	88.1481481481482
gnl|RZaadb|1739|WP_016732888.1	gnl|ECaadb|1722	26.03	580	351	18	44	584	37	577	8e-33	129	585	92.4786324786325
gnl|RZaadb|1742|WP_016732893.1	gnl|ECaadb|4225	29.03	93	66	0	1	93	1	93	6e-05	38.9	206	45.1456310679612
gnl|RZaadb|1743|WP_016732894.1	gnl|ECaadb|3425	35.06	271	160	6	4	273	2	257	1e-34	122	275	98.1818181818182
gnl|RZaadb|1744|WP_016732895.1	gnl|ECaadb|805	52.2	431	196	2	1	423	1	429	5e-143	412	427	99.0632318501171
gnl|RZaadb|1745|WP_016732896.1	gnl|ECaadb|2492	37.4	262	148	6	1	256	1	252	2e-46	152	257	99.6108949416342
gnl|RZaadb|1746|WP_016732897.1	gnl|ECaadb|2598	33.05	236	118	7	298	528	42	242	8e-34	125	529	43.6672967863894
gnl|RZaadb|1748|WP_016732899.1	gnl|ECaadb|364	32.43	515	313	9	37	527	110	613	4e-54	195	846	58.0378250591017
gnl|RZaadb|1752|WP_016732903.1	gnl|ECaadb|3371	42.17	83	47	1	292	374	311	392	2e-09	56.6	478	17.3640167364017
gnl|RZaadb|1755|WP_016732906.1	gnl|ECaadb|3279	33.98	206	136	0	63	268	11	216	2e-37	129	274	75.1824817518248
gnl|RZaadb|1756|WP_016732907.1	gnl|ECaadb|839	27.27	154	81	5	9	148	16	152	5e-06	43.1	234	59.8290598290598
gnl|RZaadb|1759|WP_016732910.1	gnl|ECaadb|3889	31.11	90	60	2	58	145	45	134	3e-08	47.8	168	52.3809523809524
gnl|RZaadb|1761|WP_016732912.1	gnl|ECaadb|3646	33.33	108	71	1	49	156	38	144	1e-12	58.9	157	68.7898089171974
gnl|RZaadb|1764|WP_016732916.1	gnl|ECaadb|2940	39.74	151	85	1	13	157	6	156	7e-27	95.9	157	92.3566878980892
gnl|RZaadb|1767|WP_016732919.1	gnl|ECaadb|2173	28.53	333	223	8	62	385	69	395	4e-30	117	385	84.1558441558442
gnl|RZaadb|1771|WP_016732925.1	gnl|ECaadb|2622	35.73	571	334	17	45	598	22	576	1e-80	261	600	92.3333333333333
gnl|RZaadb|1779|WP_016732937.1	gnl|ECaadb|2954	75.42	236	58	0	22	257	17	252	1e-142	397	257	91.8287937743191
gnl|RZaadb|1780|WP_016732938.1	gnl|ECaadb|2720	44.5	391	201	6	13	391	6	392	9e-106	314	396	95.7070707070707
gnl|RZaadb|1781|WP_016732939.1	gnl|ECaadb|312	38.71	124	68	5	16	136	24	142	5e-09	52.8	261	46.360153256705
gnl|RZaadb|1782|WP_016732941.1	gnl|ECaadb|795	57.37	753	296	4	4	750	2	735	0	874	829	90.108564535585
gnl|RZaadb|1783|WP_016732942.1	gnl|ECaadb|1007	35.24	105	63	2	7	108	3	105	1e-13	60.5	141	72.3404255319149
gnl|RZaadb|1788|WP_016732948.1	gnl|ECaadb|164	45.99	237	128	0	1	237	9	245	4e-69	210	247	95.9514170040486
gnl|RZaadb|1789|WP_016732949.1	gnl|ECaadb|165	43.18	132	72	2	116	244	136	267	3e-16	73.9	276	46.7391304347826
gnl|RZaadb|1790|WP_016732950.1	gnl|ECaadb|166	31.6	231	150	2	143	370	223	448	5e-33	125	374	60.9625668449198
gnl|RZaadb|1790|WP_016732950.1	gnl|ECaadb|166	36.78	174	99	2	8	181	4	166	1e-21	92.8	374	46.524064171123
gnl|RZaadb|1791|WP_016732951.1	gnl|ECaadb|167	27.78	810	513	20	30	779	13	810	2e-71	247	779	96.2772785622593
gnl|RZaadb|1792|WP_016732952.1	gnl|ECaadb|169	38.08	323	177	6	33	347	22	329	1e-55	182	355	88.7323943661972
gnl|RZaadb|1793|WP_016732953.1	gnl|ECaadb|171	44.27	253	141	0	4	256	2	254	3e-64	199	272	93.0147058823529
gnl|RZaadb|1795|WP_016732955.1	gnl|ECaadb|172	32.74	394	228	15	5	380	6	380	4e-30	116	389	96.6580976863753
gnl|RZaadb|1796|WP_016732956.1	gnl|ECaadb|825	24.57	232	160	4	292	523	187	403	3e-06	47.8	820	28.2926829268293
gnl|RZaadb|1798|WP_016732959.1	gnl|ECaadb|1111	46.27	268	142	1	16	281	9	276	1e-75	229	281	94.661921708185
gnl|RZaadb|1799|WP_016732960.1	gnl|ECaadb|648	39.02	82	48	1	3	84	4	83	1e-09	57	465	17.6344086021505
gnl|RZaadb|1801|WP_016732962.1	gnl|ECaadb|648	30.77	312	193	2	139	450	115	403	4e-36	134	450	69.3333333333333
gnl|RZaadb|1801|WP_016732962.1	gnl|ECaadb|648	34.92	63	41	0	3	65	4	66	8e-05	41.6	450	14
gnl|RZaadb|1803|WP_016732964.1	gnl|ECaadb|107	36.21	464	273	7	7	467	9	452	6e-82	259	481	95.8419958419958
gnl|RZaadb|1804|WP_016732965.1	gnl|ECaadb|566	50.36	278	136	2	28	303	34	311	9e-96	283	323	85.4489164086687
gnl|RZaadb|1806|WP_016732967.1	gnl|ECaadb|2395	32.43	148	95	3	1	148	14	156	2e-24	89.4	150	98.6666666666667
gnl|RZaadb|1807|WP_016732968.1	gnl|ECaadb|2494	47.74	155	81	0	246	400	1	155	1e-29	109	405	38.2716049382716
gnl|RZaadb|1808|WP_016732969.1	gnl|ECaadb|3445	31.4	363	215	10	17	367	9	349	2e-45	157	384	91.40625
gnl|RZaadb|1810|WP_016732974.1	gnl|ECaadb|2511	25.87	286	174	9	11	268	49	324	5e-11	62	556	46.4028776978417
gnl|RZaadb|1811|WP_016732976.1	gnl|ECaadb|600	28.57	336	221	8	37	363	46	371	1e-31	120	403	81.1414392059553
gnl|RZaadb|1813|WP_016732978.1	gnl|ECaadb|3685	26.86	175	112	5	66	231	213	380	7e-04	37.4	249	66.6666666666667
gnl|RZaadb|1815|WP_016732985.1	gnl|ECaadb|310	29.86	345	202	9	6	330	18	342	9e-25	104	497	65.3923541247485
gnl|RZaadb|1818|WP_016732989.1	gnl|ECaadb|826	43.28	305	165	4	285	586	280	579	2e-68	229	596	50.6711409395973
gnl|RZaadb|1821|WP_016732995.1	gnl|ECaadb|310	29.15	518	314	16	4	477	13	521	5e-38	143	504	94.0476190476191
gnl|RZaadb|1825|WP_016732999.1	gnl|ECaadb|1481	24.83	149	102	3	56	199	57	200	6e-09	53.5	366	39.344262295082
gnl|RZaadb|1827|WP_016733002.1	gnl|ECaadb|3108	27.84	255	176	3	50	300	30	280	1e-24	98.2	312	80.4487179487179
gnl|RZaadb|1828|WP_016733005.1	gnl|ECaadb|2796	29.68	219	140	4	10	222	8	218	9e-15	68.6	236	90.2542372881356
gnl|RZaadb|1829|WP_016733006.1	gnl|ECaadb|1357	29.43	513	328	14	16	516	13	503	5e-48	171	531	94.3502824858757
gnl|RZaadb|1830|WP_016733007.1	gnl|ECaadb|1355	47.37	266	140	0	31	296	27	292	6e-59	187	300	88.6666666666667
gnl|RZaadb|1831|WP_016733009.1	gnl|ECaadb|1137	41.04	251	134	4	2	242	21	267	5e-59	187	247	97.5708502024292
gnl|RZaadb|1832|WP_016733010.1	gnl|ECaadb|3344	35.4	113	69	2	1	109	5	117	2e-15	67.8	175	62.2857142857143
gnl|RZaadb|1833|WP_016733011.1	gnl|ECaadb|3505	27.25	345	229	8	5	338	4	337	2e-26	105	354	94.3502824858757
gnl|RZaadb|1836|WP_016733014.1	gnl|ECaadb|3108	29.12	285	181	10	52	332	18	285	6e-14	68.6	345	81.4492753623188
gnl|RZaadb|1839|WP_016733019.1	gnl|ECaadb|791	31.45	283	189	3	66	346	35	314	2e-29	115	430	65.3488372093023
gnl|RZaadb|1840|WP_016733020.1	gnl|ECaadb|450	44.93	227	125	0	1	227	1	227	5e-56	176	238	95.3781512605042
gnl|RZaadb|1841|WP_016733021.1	gnl|ECaadb|1326	28.57	119	85	0	13	131	20	138	3e-06	43.1	204	58.3333333333333
gnl|RZaadb|1843|WP_016733023.1	gnl|ECaadb|3605	51.08	323	155	2	7	326	5	327	2e-103	303	326	98.159509202454
gnl|RZaadb|1844|WP_016733024.1	gnl|ECaadb|1956	34.88	516	319	9	1	510	1	505	5e-89	280	522	97.7011494252874
gnl|RZaadb|1844|WP_016733024.1	gnl|ECaadb|1956	24.02	254	169	7	273	520	24	259	2e-10	59.7	522	47.5095785440613
gnl|RZaadb|1846|WP_016733027.1	gnl|ECaadb|3771	64.46	287	102	0	14	300	23	309	2e-92	276	334	85.9281437125749
gnl|RZaadb|1847|WP_016733029.1	gnl|ECaadb|3360	40.95	442	239	6	8	431	9	446	4e-105	317	453	93.598233995585
gnl|RZaadb|1848|WP_016733030.1	gnl|ECaadb|3359	49.03	616	299	10	1	608	1	609	0	551	608	100
gnl|RZaadb|1850|WP_016733032.1	gnl|ECaadb|3292	41.9	685	375	10	1	673	1	674	8e-146	438	701	96.0057061340942
gnl|RZaadb|1851|WP_016733034.1	gnl|ECaadb|1018	44.83	716	386	5	460	1166	431	1146	0	604	1167	60.5826906598115
gnl|RZaadb|1851|WP_016733034.1	gnl|ECaadb|1018	34.47	235	149	2	64	297	64	294	4e-32	132	1167	20.0514138817481
gnl|RZaadb|1853|WP_016733036.1	gnl|ECaadb|1984	32.87	575	371	8	23	595	26	587	1e-105	328	600	95.5
gnl|RZaadb|1854|WP_016733040.1	gnl|ECaadb|3612	59.46	962	364	7	4	961	1	940	0	1116	973	98.4583761562179
gnl|RZaadb|1855|WP_016733041.1	gnl|ECaadb|3613	57.27	110	45	2	5	114	6	113	5e-42	135	173	63.5838150289017
gnl|RZaadb|1857|WP_016733044.1	gnl|ECaadb|361	42.86	371	181	10	1	368	1	343	2e-82	252	373	98.6595174262735
gnl|RZaadb|1858|WP_016733045.1	gnl|ECaadb|362	53.01	366	171	1	6	370	2	367	1e-132	381	376	97.0744680851064
gnl|RZaadb|1860|WP_016733047.1	gnl|ECaadb|999	47.49	419	207	6	3	419	5	412	1e-103	311	421	99.0498812351544
gnl|RZaadb|1862|WP_016733051.1	gnl|ECaadb|235	48.38	308	154	1	9	316	7	309	9e-86	260	353	87.2521246458924
gnl|RZaadb|1863|WP_016733052.1	gnl|ECaadb|2210	28.91	211	134	5	214	416	50	252	5e-15	73.2	743	27.321668909825
gnl|RZaadb|1863|WP_016733052.1	gnl|ECaadb|2210	29.49	156	100	1	524	669	63	218	7e-13	66.6	743	19.650067294751
gnl|RZaadb|1864|WP_016733053.1	gnl|ECaadb|1027	26.49	151	102	3	149	293	150	297	7e-08	50.4	341	42.5219941348974
gnl|RZaadb|1865|WP_016733054.1	gnl|ECaadb|1027	23.68	190	129	5	118	298	132	314	2e-06	45.8	330	54.8484848484849
gnl|RZaadb|1866|WP_016733055.1	gnl|ECaadb|3073	35.86	237	146	3	2	237	1	232	2e-39	134	246	95.9349593495935
gnl|RZaadb|1867|WP_016733056.1	gnl|ECaadb|3562	29.96	227	154	4	469	693	235	458	3e-16	79	694	32.4207492795389
gnl|RZaadb|1872|WP_016733062.1	gnl|ECaadb|3590	37.89	380	205	3	1	369	1	360	5e-86	263	402	91.7910447761194
gnl|RZaadb|1873|WP_016733063.1	gnl|ECaadb|3108	29.8	245	169	3	63	306	52	294	4e-27	104	307	79.4788273615635
gnl|RZaadb|1874|WP_016733064.1	gnl|ECaadb|3107	28.68	265	179	4	15	271	14	276	3e-23	93.2	278	92.4460431654676
gnl|RZaadb|1875|WP_016733065.1	gnl|ECaadb|3381	30.84	308	201	7	1	299	1	305	4e-35	127	326	91.7177914110429
gnl|RZaadb|1876|WP_016733067.1	gnl|ECaadb|810	22.3	287	213	4	59	341	66	346	1e-06	46.6	370	76.4864864864865
gnl|RZaadb|1877|WP_016733068.1	gnl|ECaadb|3683	30	100	69	1	1	99	1	100	1e-07	51.2	502	19.7211155378486
gnl|RZaadb|1879|WP_016733070.1	gnl|ECaadb|2107	58.17	251	101	3	19	266	6	255	5e-78	234	267	92.8838951310861
gnl|RZaadb|1880|WP_016733071.1	gnl|ECaadb|2108	40.74	189	108	2	25	211	31	217	3e-37	127	232	80.6034482758621
gnl|RZaadb|1881|WP_016733072.1	gnl|ECaadb|2109	35.27	224	144	1	17	240	4	226	5e-38	129	241	92.9460580912863
gnl|RZaadb|1882|WP_016733073.1	gnl|ECaadb|3849	29.73	185	101	8	37	204	18	190	2e-11	59.7	249	67.4698795180723
gnl|RZaadb|1883|WP_016733074.1	gnl|ECaadb|2662	40.7	285	152	6	62	340	28	301	3e-50	167	348	80.1724137931034
gnl|RZaadb|1884|WP_016733075.1	gnl|ECaadb|2111	35.14	276	153	4	3	275	1	253	4e-42	142	280	97.5
gnl|RZaadb|1885|WP_016733076.1	gnl|ECaadb|688	27.54	443	288	11	12	449	9	423	3e-42	152	460	95.2173913043478
gnl|RZaadb|1886|WP_016733077.1	gnl|ECaadb|3103	31.97	538	340	11	15	530	47	580	2e-61	209	530	97.3584905660377
gnl|RZaadb|1887|WP_016733078.1	gnl|ECaadb|2419	43.8	468	262	1	8	474	12	479	5e-115	344	477	97.9035639412998
gnl|RZaadb|1888|WP_016733079.1	gnl|ECaadb|1175	31.6	424	280	7	313	732	228	645	4e-52	189	753	55.7768924302789
gnl|RZaadb|1889|WP_016733083.1	gnl|ECaadb|722	30.63	320	195	6	378	688	421	722	1e-25	109	716	43.4357541899441
gnl|RZaadb|1890|WP_016733084.1	gnl|ECaadb|801	27.56	156	113	0	1	156	1	156	1e-19	77.8	168	92.8571428571429
gnl|RZaadb|1891|WP_016733085.1	gnl|ECaadb|466	34.01	394	257	2	18	409	16	408	6e-62	202	413	94.9152542372881
gnl|RZaadb|1892|WP_016733086.1	gnl|ECaadb|1227	27.95	415	241	11	5	367	8	416	5e-20	88.2	385	94.2857142857143
gnl|RZaadb|1895|WP_016733089.1	gnl|ECaadb|1004	42.47	259	138	5	1	254	2	254	1e-60	189	260	97.6923076923077
gnl|RZaadb|1896|WP_016733090.1	gnl|ECaadb|1927	27.16	497	315	9	9	467	10	497	5e-54	190	516	88.953488372093
gnl|RZaadb|1898|WP_016733092.1	gnl|ECaadb|3987	26.8	291	180	7	14	296	10	275	1e-16	77	341	82.991202346041
gnl|RZaadb|1899|WP_016733095.1	gnl|ECaadb|571	34.5	200	110	4	15	207	4	189	3e-26	104	368	52.445652173913
gnl|RZaadb|1901|WP_016733097.1	gnl|ECaadb|3787	29.09	110	73	2	49	158	21	125	2e-07	45.1	162	67.9012345679012
gnl|RZaadb|1903|WP_016733100.1	gnl|ECaadb|71	22.13	253	187	6	47	294	65	312	2e-11	60.5	297	83.5016835016835
gnl|RZaadb|1906|WP_016733104.1	gnl|ECaadb|397	23.49	498	354	12	1	484	1	485	5e-23	100	630	76.8253968253968
gnl|RZaadb|1907|WP_016733105.1	gnl|ECaadb|1152	39.7	267	153	4	1	267	2	260	4e-49	165	270	98.8888888888889
gnl|RZaadb|1908|WP_016733106.1	gnl|ECaadb|740	37.14	385	231	5	3	382	7	385	2e-78	245	407	93.3660933660934
gnl|RZaadb|1910|WP_016733108.1	gnl|ECaadb|2854	31.01	545	334	7	1	515	1	533	3e-69	234	651	79.1090629800307
gnl|RZaadb|1913|WP_016733111.1	gnl|ECaadb|296	29.06	203	122	4	205	393	183	377	4e-10	57.8	401	47.1321695760599
