gnl|ECaadb|636|NP_415242.1	263
gnl|ECaadb|637|NP_415243.4	348
gnl|ECaadb|638|NP_415244.4	353
gnl|ECaadb|639|NP_415245.1	242
gnl|ECaadb|640|NP_415246.2	815
gnl|ECaadb|641|NP_415247.1	188
gnl|ECaadb|642|NP_415248.1	427
gnl|ECaadb|643|NP_415249.1	129
gnl|ECaadb|644|NP_415250.1	115
gnl|ECaadb|645|NP_415251.1	588
gnl|ECaadb|646|NP_415252.1	238
gnl|ECaadb|647|NP_415254.1	933
gnl|ECaadb|648|NP_415255.1	405
gnl|ECaadb|649|NP_415256.1	388
gnl|ECaadb|650|NP_415257.1	289
gnl|ECaadb|651|NP_415258.1	240
gnl|ECaadb|652|NP_415259.1	658
gnl|ECaadb|653|NP_415260.1	877
gnl|ECaadb|654|NP_415261.2	522
gnl|ECaadb|655|NP_415262.1	379
gnl|ECaadb|656|NP_415263.1	97
gnl|ECaadb|657|NP_415264.1	134
gnl|ECaadb|658|NP_415265.1	230
gnl|ECaadb|659|NP_415266.1	142
gnl|ECaadb|660|NP_415267.1	421
gnl|ECaadb|661|NP_415268.1	430
gnl|ECaadb|662|NP_415269.1	173
gnl|ECaadb|663|NP_415270.1	263
gnl|ECaadb|664|NP_415271.1	347
gnl|ECaadb|665|NP_415272.1	239
gnl|ECaadb|666|NP_415273.1	313
gnl|ECaadb|667|NP_415274.1	126
gnl|ECaadb|668|NP_415275.1	350
gnl|ECaadb|669|NP_415276.1	250
gnl|ECaadb|670|NP_415277.1	346
gnl|ECaadb|671|NP_415278.1	382
gnl|ECaadb|672|NP_415279.1	348
gnl|ECaadb|673|NP_415280.3	338
gnl|ECaadb|674|NP_415281.1	490
gnl|ECaadb|675|NP_415282.1	262
gnl|ECaadb|676|NP_415283.1	49
gnl|ECaadb|677|NP_415284.1	257
gnl|ECaadb|678|NP_415285.1	229
gnl|ECaadb|679|NP_415286.1	352
gnl|ECaadb|680|NP_415287.1	272
gnl|ECaadb|681|NP_415288.1	331
gnl|ECaadb|682|NP_415289.4	317
gnl|ECaadb|683|NP_415290.1	350
gnl|ECaadb|684|NP_415291.1	477
gnl|ECaadb|685|NP_415292.2	753
gnl|ECaadb|686|NP_415293.1	427
gnl|ECaadb|687|NP_415294.1	158
gnl|ECaadb|688|NP_415295.1	429
gnl|ECaadb|689|NP_415296.1	346
gnl|ECaadb|690|NP_415297.1	384
gnl|ECaadb|691|NP_415298.1	251
gnl|ECaadb|692|NP_415299.1	225
gnl|ECaadb|693|NP_415300.1	673
gnl|ECaadb|694|NP_415301.1	302
gnl|ECaadb|695|NP_415302.1	329
gnl|ECaadb|696|NP_415303.1	170
gnl|ECaadb|697|NP_415304.1	161
gnl|ECaadb|698|NP_415305.1	81
gnl|ECaadb|699|NP_415306.1	150
gnl|ECaadb|700|NP_415307.1	234
gnl|ECaadb|701|NP_415308.1	237
gnl|ECaadb|702|NP_415309.1	318
gnl|ECaadb|703|NP_415310.1	413
gnl|ECaadb|704|NP_415311.1	253
gnl|ECaadb|705|NP_415312.1	136
gnl|ECaadb|706|NP_415313.1	368
gnl|ECaadb|707|NP_415314.1	377
gnl|ECaadb|708|NP_415315.4	578
gnl|ECaadb|709|NP_415316.1	332
gnl|ECaadb|710|NP_415317.4	223
gnl|ECaadb|711|NP_415318.1	454
gnl|ECaadb|712|NP_415319.1	160
gnl|ECaadb|713|NP_415320.1	716
gnl|ECaadb|714|NP_415321.1	320
gnl|ECaadb|715|NP_415322.1	361
gnl|ECaadb|716|NP_415323.1	86
gnl|ECaadb|717|NP_415324.1	88
gnl|ECaadb|718|NP_415325.4	225
gnl|ECaadb|719|NP_415326.1	760
gnl|ECaadb|720|NP_415327.2	86
gnl|ECaadb|721|NP_415328.4	308
gnl|ECaadb|722|NP_415329.4	741
gnl|ECaadb|723|NP_415330.1	240
gnl|ECaadb|724|NP_415331.1	219
gnl|ECaadb|725|NP_415332.1	248
gnl|ECaadb|726|NP_415333.1	167
gnl|ECaadb|727|NP_415334.1	295
gnl|ECaadb|728|NP_415335.1	171
gnl|ECaadb|729|NP_415336.1	527
gnl|ECaadb|730|NP_415338.1	155
gnl|ECaadb|731|NP_415339.1	372
gnl|ECaadb|732|NP_415340.1	306
gnl|ECaadb|733|NP_415341.1	530
gnl|ECaadb|734|NP_415342.1	421
gnl|ECaadb|735|NP_415343.1	271
gnl|ECaadb|736|NP_415344.1	810
gnl|ECaadb|737|NP_415345.2	299
gnl|ECaadb|738|NP_415346.4	220
gnl|ECaadb|739|NP_415347.1	249
gnl|ECaadb|740|NP_415348.1	411
gnl|ECaadb|741|NP_415349.1	321
gnl|ECaadb|742|NP_415350.2	623
gnl|ECaadb|743|NP_415351.1	512
gnl|ECaadb|744|NP_415352.1	306
gnl|ECaadb|745|NP_415353.1	303
gnl|ECaadb|746|NP_415354.1	782
gnl|ECaadb|747|NP_415355.1	442
gnl|ECaadb|748|NP_415356.1	441
gnl|ECaadb|749|NP_415357.1	127
gnl|ECaadb|750|NP_415358.1	371
gnl|ECaadb|751|NP_415359.4	208
gnl|ECaadb|752|NP_415360.1	400
gnl|ECaadb|753|NP_415361.1	252
gnl|ECaadb|754|NP_415362.1	198
gnl|ECaadb|755|NP_415363.1	410
gnl|ECaadb|756|NP_415364.1	94
gnl|ECaadb|757|NP_415365.4	271
gnl|ECaadb|758|NP_415366.1	402
gnl|ECaadb|759|NP_415367.1	178
gnl|ECaadb|760|NP_415368.1	561
gnl|ECaadb|761|NP_415369.1	125
gnl|ECaadb|762|NP_415370.1	85
gnl|ECaadb|763|NP_415371.1	95
gnl|ECaadb|764|NP_415372.1	240
gnl|ECaadb|765|NP_415373.1	300
gnl|ECaadb|766|NP_415374.1	158
gnl|ECaadb|767|NP_415375.1	370
gnl|ECaadb|768|NP_415376.4	377
gnl|ECaadb|769|NP_415377.1	317
gnl|ECaadb|770|NP_415378.1	281
gnl|ECaadb|771|NP_415379.1	162
gnl|ECaadb|772|NP_415380.1	375
gnl|ECaadb|773|NP_415381.1	243
gnl|ECaadb|774|NP_415382.1	222
gnl|ECaadb|775|NP_415383.1	238
gnl|ECaadb|776|NP_415384.1	243
gnl|ECaadb|777|NP_415385.1	242
gnl|ECaadb|778|NP_415386.1	171
gnl|ECaadb|779|NP_415387.1	107
gnl|ECaadb|780|NP_415388.1	276
gnl|ECaadb|781|NP_415389.2	337
gnl|ECaadb|782|NP_415390.4	476
gnl|ECaadb|783|NP_415391.1	333
gnl|ECaadb|784|NP_415392.1	572
gnl|ECaadb|785|NP_415393.1	322
gnl|ECaadb|786|NP_415394.4	550
gnl|ECaadb|787|NP_415395.2	299
gnl|ECaadb|788|NP_415396.1	231
gnl|ECaadb|789|NP_415397.1	552
gnl|ECaadb|790|NP_415398.1	330
gnl|ECaadb|791|NP_415399.4	371
gnl|ECaadb|792|NP_415400.1	648
gnl|ECaadb|793|NP_415401.1	74
gnl|ECaadb|794|NP_415402.1	106
gnl|ECaadb|795|NP_415403.1	758
gnl|ECaadb|796|NP_415404.1	72
gnl|ECaadb|797|NP_415405.1	234
gnl|ECaadb|798|NP_415406.1	573
gnl|ECaadb|799|NP_415407.1	588
gnl|ECaadb|800|NP_415408.1	321
gnl|ECaadb|801|NP_415409.1	164
gnl|ECaadb|802|NP_415410.1	1329
gnl|ECaadb|803|NP_415411.2	203
gnl|ECaadb|804|NP_415412.1	447
gnl|ECaadb|805|NP_415413.1	430
gnl|ECaadb|806|NP_415414.4	814
gnl|ECaadb|807|NP_415415.1	205
gnl|ECaadb|808|NP_415416.1	287
gnl|ECaadb|809|NP_415417.1	208
gnl|ECaadb|810|NP_415418.1	382
gnl|ECaadb|811|NP_415419.2	476
gnl|ECaadb|812|NP_415420.1	302
gnl|ECaadb|813|NP_415421.1	196
gnl|ECaadb|814|NP_415422.1	246
gnl|ECaadb|815|NP_415423.1	760
gnl|ECaadb|816|NP_415424.1	285
gnl|ECaadb|817|NP_415425.4	586
gnl|ECaadb|818|NP_415426.1	230
gnl|ECaadb|819|NP_415427.1	362
gnl|ECaadb|820|NP_415428.1	427
gnl|ECaadb|821|NP_415429.2	254
gnl|ECaadb|822|NP_415430.1	227
gnl|ECaadb|823|NP_415431.1	557
gnl|ECaadb|824|NP_415432.1	94
gnl|ECaadb|825|NP_415433.4	754
gnl|ECaadb|826|NP_415434.1	582
gnl|ECaadb|827|NP_415435.1	328
gnl|ECaadb|828|NP_415436.1	410
gnl|ECaadb|829|NP_415437.1	60
gnl|ECaadb|830|NP_415438.1	248
gnl|ECaadb|831|NP_415439.1	297
gnl|ECaadb|832|NP_415440.1	259
gnl|ECaadb|833|NP_415441.1	261
gnl|ECaadb|834|NP_415442.1	440
gnl|ECaadb|835|NP_415443.2	234
gnl|ECaadb|836|NP_415444.1	1486
gnl|ECaadb|837|NP_415445.1	615
gnl|ECaadb|838|NP_415446.1	182
gnl|ECaadb|839|NP_415447.1	215
gnl|ECaadb|840|NP_415448.1	396
gnl|ECaadb|841|NP_415449.1	362
gnl|ECaadb|842|NP_415450.1	466
gnl|ECaadb|843|NP_415451.1	400
gnl|ECaadb|844|NP_415452.1	870
gnl|ECaadb|845|NP_415453.1	255
gnl|ECaadb|846|NP_415454.4	263
gnl|ECaadb|847|NP_415455.1	381
gnl|ECaadb|848|NP_415456.4	319
gnl|ECaadb|849|NP_415457.1	191
gnl|ECaadb|850|NP_415458.2	179
gnl|ECaadb|851|NP_415459.1	233
gnl|ECaadb|852|NP_415460.1	866
gnl|ECaadb|853|NP_415461.1	356
gnl|ECaadb|854|NP_415462.1	180
gnl|ECaadb|855|NP_415463.2	171
gnl|ECaadb|856|NP_415464.4	236
gnl|ECaadb|857|NP_415465.1	336
gnl|ECaadb|858|NP_415466.4	180
gnl|ECaadb|859|NP_415467.1	369
gnl|ECaadb|860|NP_415468.1	702
gnl|ECaadb|861|NP_415469.1	635
gnl|ECaadb|862|NP_415470.1	417
gnl|ECaadb|863|NP_415471.1	546
gnl|ECaadb|864|NP_415472.2	187
gnl|ECaadb|865|NP_415473.1	55
gnl|ECaadb|866|NP_415474.1	172
gnl|ECaadb|867|NP_415475.1	586
gnl|ECaadb|868|NP_415476.1	150
gnl|ECaadb|869|NP_415477.1	346
gnl|ECaadb|870|NP_415478.1	169
gnl|ECaadb|871|NP_415479.1	209
gnl|ECaadb|872|NP_415480.2	717
gnl|ECaadb|873|NP_415481.1	148
gnl|ECaadb|874|NP_415482.1	684
gnl|ECaadb|875|NP_415483.2	152
gnl|ECaadb|876|NP_415484.1	220
gnl|ECaadb|877|NP_415485.4	137
gnl|ECaadb|878|NP_415486.4	105
gnl|ECaadb|879|NP_415487.4	396
gnl|ECaadb|880|NP_415488.1	92
gnl|ECaadb|881|NP_415489.4	109
gnl|ECaadb|882|NP_415490.1	219
gnl|ECaadb|883|NP_415491.1	372
gnl|ECaadb|884|NP_415492.1	597
gnl|ECaadb|885|NP_415493.1	235
gnl|ECaadb|886|NP_415494.1	195
gnl|ECaadb|887|NP_415495.1	132
gnl|ECaadb|888|NP_415496.1	285
gnl|ECaadb|889|NP_415497.1	514
gnl|ECaadb|890|NP_415498.1	378
gnl|ECaadb|891|NP_415500.1	432
gnl|ECaadb|892|NP_415501.1	726
gnl|ECaadb|893|NP_415502.4	148
gnl|ECaadb|894|NP_415503.1	379
gnl|ECaadb|895|NP_415504.1	698
gnl|ECaadb|896|NP_415505.1	248
gnl|ECaadb|897|NP_415506.1	214
gnl|ECaadb|898|NP_415507.2	101
gnl|ECaadb|899|NP_415508.1	167
gnl|ECaadb|900|NP_415509.1	70
gnl|ECaadb|901|NP_415510.1	70
gnl|ECaadb|902|NP_415511.1	76
gnl|ECaadb|903|NP_415512.1	357
gnl|ECaadb|904|NP_415513.2	914
gnl|ECaadb|905|NP_415514.1	342
gnl|ECaadb|906|NP_415515.1	230
gnl|ECaadb|907|NP_415516.1	390
gnl|ECaadb|908|NP_415517.1	848
gnl|ECaadb|909|NP_415518.1	199
gnl|ECaadb|910|NP_415519.1	101
gnl|ECaadb|911|NP_415520.1	306
gnl|ECaadb|912|NP_415521.1	418
gnl|ECaadb|913|NP_415522.1	413
gnl|ECaadb|914|NP_415523.1	75
gnl|ECaadb|915|NP_415524.1	198
gnl|ECaadb|916|NP_415525.2	57
gnl|ECaadb|917|NP_415526.4	442
gnl|ECaadb|918|NP_415527.4	164
gnl|ECaadb|919|NP_415528.1	196
gnl|ECaadb|920|NP_415529.1	266
gnl|ECaadb|921|NP_415530.1	128
gnl|ECaadb|922|NP_415531.2	230
gnl|ECaadb|923|NP_415532.3	382
gnl|ECaadb|924|NP_415533.1	212
gnl|ECaadb|925|NP_415534.1	1320
gnl|ECaadb|926|NP_415535.1	502
gnl|ECaadb|927|NP_415537.1	375
gnl|ECaadb|928|NP_415538.1	423
gnl|ECaadb|929|NP_415539.1	354
gnl|ECaadb|930|NP_415540.1	137
gnl|ECaadb|931|NP_415541.1	441
gnl|ECaadb|932|NP_415542.1	672
gnl|ECaadb|933|NP_415543.1	807
gnl|ECaadb|934|NP_415544.1	452
gnl|ECaadb|935|NP_415545.1	288
gnl|ECaadb|936|NP_415546.2	99
gnl|ECaadb|937|NP_415548.1	328
gnl|ECaadb|938|NP_415551.2	312
gnl|ECaadb|939|NP_415552.1	245
gnl|ECaadb|940|NP_415553.1	184
gnl|ECaadb|941|NP_415554.4	163
gnl|ECaadb|942|NP_415555.1	277
gnl|ECaadb|943|NP_415556.1	138
gnl|ECaadb|944|NP_415557.1	129
gnl|ECaadb|945|NP_415558.1	216
gnl|ECaadb|946|NP_415559.1	151
gnl|ECaadb|947|NP_415560.1	151
gnl|ECaadb|948|NP_415561.1	110
gnl|ECaadb|949|NP_415562.1	103
gnl|ECaadb|950|NP_415563.1	177
gnl|ECaadb|951|NP_415564.2	473
gnl|ECaadb|952|NP_415565.1	385
gnl|ECaadb|953|NP_415566.1	511
gnl|ECaadb|954|NP_415567.1	847
gnl|ECaadb|955|NP_415568.1	75
gnl|ECaadb|956|NP_415569.4	124
gnl|ECaadb|957|NP_415571.1	408
gnl|ECaadb|958|NP_415572.1	306
gnl|ECaadb|959|NP_415573.1	350
gnl|ECaadb|960|NP_415574.1	191
gnl|ECaadb|961|NP_415575.1	188
gnl|ECaadb|962|NP_415576.1	46
gnl|ECaadb|963|NP_415577.1	372
gnl|ECaadb|964|NP_415578.3	84
gnl|ECaadb|965|NP_415579.1	81
gnl|ECaadb|966|NP_415580.1	348
gnl|ECaadb|967|NP_415581.1	186
gnl|ECaadb|968|NP_415582.1	215
gnl|ECaadb|969|NP_415583.4	402
gnl|ECaadb|970|NP_415584.1	194
gnl|ECaadb|971|NP_415585.1	215
gnl|ECaadb|972|NP_415586.1	307
gnl|ECaadb|973|NP_415587.1	511
gnl|ECaadb|974|NP_415588.1	138
gnl|ECaadb|975|NP_415589.1	97
gnl|ECaadb|976|NP_415590.1	219
gnl|ECaadb|977|NP_415591.1	138
gnl|ECaadb|978|NP_415592.1	134
gnl|ECaadb|979|NP_415593.1	231
gnl|ECaadb|980|NP_415594.1	402
gnl|ECaadb|981|NP_415595.1	251
gnl|ECaadb|982|NP_415596.1	260
gnl|ECaadb|983|NP_415597.1	232
gnl|ECaadb|984|NP_415598.3	365
gnl|ECaadb|985|NP_415599.1	313
gnl|ECaadb|986|NP_415600.1	547
gnl|ECaadb|987|NP_415601.1	317
gnl|ECaadb|988|NP_415602.1	1061
gnl|ECaadb|989|NP_415603.2	106
gnl|ECaadb|990|NP_415604.1	319
gnl|ECaadb|991|NP_415605.2	194
gnl|ECaadb|992|NP_415606.1	173
gnl|ECaadb|993|NP_415607.1	57
gnl|ECaadb|994|NP_415608.2	356
gnl|ECaadb|995|NP_415609.1	317
gnl|ECaadb|996|NP_415610.1	309
gnl|ECaadb|997|NP_415611.1	244
gnl|ECaadb|998|NP_415612.1	78
gnl|ECaadb|999|NP_415613.1	413
gnl|ECaadb|1000|NP_415614.1	269
gnl|ECaadb|1001|NP_415615.1	340
gnl|ECaadb|1002|NP_415616.1	213
gnl|ECaadb|1003|NP_415617.1	334
gnl|ECaadb|1004|NP_415618.1	265
gnl|ECaadb|1005|NP_415619.1	477
gnl|ECaadb|1006|NP_415620.1	729
gnl|ECaadb|1007|NP_415621.3	119
gnl|ECaadb|1008|NP_415622.1	125
gnl|ECaadb|1009|NP_415623.1	213
gnl|ECaadb|1010|NP_415624.1	274
gnl|ECaadb|1011|NP_415625.1	341
gnl|ECaadb|1012|NP_415626.4	180
gnl|ECaadb|1013|NP_415627.1	434
gnl|ECaadb|1014|NP_415628.1	179
gnl|ECaadb|1015|NP_415629.4	210
gnl|ECaadb|1016|NP_415630.1	85
gnl|ECaadb|1017|NP_415631.1	320
gnl|ECaadb|1018|NP_415632.1	1148
gnl|ECaadb|1019|NP_415633.1	357
gnl|ECaadb|1020|NP_415634.1	399
gnl|ECaadb|1021|NP_415635.4	233
gnl|ECaadb|1022|NP_415636.1	414
gnl|ECaadb|1023|NP_415637.1	303
gnl|ECaadb|1024|NP_415638.3	279
gnl|ECaadb|1025|NP_415639.1	262
gnl|ECaadb|1026|NP_415640.2	153
gnl|ECaadb|1027|NP_415641.1	348
gnl|ECaadb|1028|NP_415642.1	264
gnl|ECaadb|1029|NP_415643.3	275
gnl|ECaadb|1030|NP_415644.1	378
gnl|ECaadb|1031|NP_415645.1	408
gnl|ECaadb|1032|NP_415646.4	373
gnl|ECaadb|1033|NP_415647.1	486
gnl|ECaadb|1034|NP_415648.1	223
gnl|ECaadb|1035|NP_415649.1	456
gnl|ECaadb|1036|NP_415650.1	213
gnl|ECaadb|1037|NP_415651.4	368
gnl|ECaadb|1038|NP_415652.1	153
gnl|ECaadb|1039|NP_415653.4	217
gnl|ECaadb|1040|NP_415654.1	416
gnl|ECaadb|1041|NP_415655.1	221
gnl|ECaadb|1042|NP_415656.1	234
gnl|ECaadb|1043|NP_415657.1	297
gnl|ECaadb|1044|NP_415658.1	375
gnl|ECaadb|1045|NP_415659.1	81
gnl|ECaadb|1046|NP_415661.2	113
gnl|ECaadb|1047|NP_415662.2	102
gnl|ECaadb|1048|NP_415663.1	224
gnl|ECaadb|1049|NP_415664.2	66
gnl|ECaadb|1050|NP_415665.2	185
gnl|ECaadb|1051|NP_415666.1	112
gnl|ECaadb|1052|NP_415668.1	60
gnl|ECaadb|1053|NP_415671.1	194
gnl|ECaadb|1054|NP_415672.1	209
gnl|ECaadb|1055|NP_415673.1	137
gnl|ECaadb|1056|NP_415674.1	200
gnl|ECaadb|1057|NP_415676.1	184
gnl|ECaadb|1058|NP_415677.1	277
gnl|ECaadb|1059|NP_415678.1	107
gnl|ECaadb|1060|NP_415679.1	134
gnl|ECaadb|1061|NP_415680.1	243
gnl|ECaadb|1062|NP_415681.1	403
gnl|ECaadb|1063|NP_415682.1	78
gnl|ECaadb|1064|NP_415683.1	90
gnl|ECaadb|1065|NP_415684.1	88
gnl|ECaadb|1066|NP_415685.1	82
gnl|ECaadb|1067|NP_415686.2	507
gnl|ECaadb|1068|NP_415689.2	109
gnl|ECaadb|1069|NP_415690.5	114
gnl|ECaadb|1070|NP_415692.1	88
gnl|ECaadb|1071|NP_415693.1	270
gnl|ECaadb|1072|NP_415694.1	231
gnl|ECaadb|1073|NP_415695.1	122
gnl|ECaadb|1074|NP_415696.1	133
gnl|ECaadb|1075|NP_415697.5	108
gnl|ECaadb|1076|NP_415698.1	219
gnl|ECaadb|1077|NP_415699.5	153
gnl|ECaadb|1078|NP_415700.4	303
gnl|ECaadb|1079|NP_415701.1	139
gnl|ECaadb|1080|NP_415702.1	422
gnl|ECaadb|1081|NP_415703.3	176
gnl|ECaadb|1082|NP_415704.1	513
gnl|ECaadb|1083|NP_415705.1	239
gnl|ECaadb|1084|NP_415706.1	510
gnl|ECaadb|1085|NP_415707.1	432
gnl|ECaadb|1086|NP_415708.1	356
gnl|ECaadb|1087|NP_415709.2	578
gnl|ECaadb|1088|NP_415710.1	304
gnl|ECaadb|1089|NP_415711.2	203
gnl|ECaadb|1090|NP_415712.1	244
gnl|ECaadb|1091|NP_415713.1	84
gnl|ECaadb|1092|NP_415714.1	146
gnl|ECaadb|1093|NP_415715.1	565
gnl|ECaadb|1094|NP_415716.4	472
gnl|ECaadb|1095|NP_415717.1	210
gnl|ECaadb|1096|NP_415718.6	356
gnl|ECaadb|1097|NP_415719.2	639
gnl|ECaadb|1098|NP_415720.1	955
gnl|ECaadb|1099|NP_415721.1	363
gnl|ECaadb|1100|NP_415722.1	194
gnl|ECaadb|1101|NP_415723.1	92
gnl|ECaadb|1102|NP_415724.2	559
gnl|ECaadb|1103|NP_415725.1	315
gnl|ECaadb|1104|NP_415726.1	283
gnl|ECaadb|1105|NP_415727.1	207
gnl|ECaadb|1106|NP_415728.1	418
gnl|ECaadb|1107|NP_415729.1	360
gnl|ECaadb|1108|NP_415730.1	277
gnl|ECaadb|1109|NP_415731.1	130
gnl|ECaadb|1110|NP_415732.1	269
gnl|ECaadb|1111|NP_415733.1	284
gnl|ECaadb|1112|NP_415734.1	366
gnl|ECaadb|1113|NP_415735.1	76
gnl|ECaadb|1114|NP_415736.2	231
gnl|ECaadb|1115|NP_415737.1	117
gnl|ECaadb|1116|NP_415738.2	464
gnl|ECaadb|1117|NP_415739.1	216
gnl|ECaadb|1118|NP_415740.1	598
gnl|ECaadb|1119|NP_415741.1	463
gnl|ECaadb|1120|NP_415742.1	1247
gnl|ECaadb|1121|NP_415743.1	512
gnl|ECaadb|1122|NP_415744.1	236
gnl|ECaadb|1123|NP_415745.1	225
gnl|ECaadb|1124|NP_415747.2	29
gnl|ECaadb|1125|NP_415748.1	280
gnl|ECaadb|1126|NP_415749.1	152
gnl|ECaadb|1127|NP_415750.2	301
gnl|ECaadb|1128|NP_415751.1	337
gnl|ECaadb|1129|NP_415752.1	302
gnl|ECaadb|1130|NP_415753.1	137
gnl|ECaadb|1131|NP_415754.1	205
gnl|ECaadb|1132|NP_415757.1	891
gnl|ECaadb|1133|NP_415758.1	215
gnl|ECaadb|1134|NP_415759.1	543
gnl|ECaadb|1135|NP_415760.1	306
gnl|ECaadb|1136|NP_415761.1	302
gnl|ECaadb|1137|NP_415763.1	334
gnl|ECaadb|1138|NP_415764.4	109
gnl|ECaadb|1139|NP_415765.1	486
gnl|ECaadb|1140|NP_415766.1	417
gnl|ECaadb|1141|NP_415767.2	98
gnl|ECaadb|1142|NP_415768.1	239
gnl|ECaadb|1143|NP_415769.1	132
gnl|ECaadb|1144|NP_415770.1	179
gnl|ECaadb|1145|NP_415771.1	247
gnl|ECaadb|1146|NP_415772.1	212
gnl|ECaadb|1147|NP_415773.1	168
gnl|ECaadb|1148|NP_415774.1	166
gnl|ECaadb|1149|NP_415775.4	59
gnl|ECaadb|1150|NP_415776.1	268
gnl|ECaadb|1151|NP_415777.1	397
gnl|ECaadb|1152|NP_415778.3	453
gnl|ECaadb|1153|NP_415779.1	531
gnl|ECaadb|1154|NP_415780.1	520
gnl|ECaadb|1155|NP_415781.1	14
gnl|ECaadb|1156|NP_415782.1	293
gnl|ECaadb|1157|NP_415783.6	206
gnl|ECaadb|1158|NP_415784.1	631
gnl|ECaadb|1159|NP_415785.1	291
gnl|ECaadb|1160|NP_415786.1	196
gnl|ECaadb|1161|NP_415787.1	252
gnl|ECaadb|1162|NP_415788.1	349
gnl|ECaadb|1163|NP_415789.1	83
gnl|ECaadb|1164|NP_415790.1	865
gnl|ECaadb|1165|NP_415791.1	324
gnl|ECaadb|1166|NP_415792.1	891
gnl|ECaadb|1167|NP_415793.1	196
gnl|ECaadb|1168|NP_415794.1	254
gnl|ECaadb|1169|NP_415795.1	102
gnl|ECaadb|1170|NP_415796.1	389
gnl|ECaadb|1171|NP_415797.1	245
gnl|ECaadb|1172|NP_415798.2	108
gnl|ECaadb|1173|NP_415799.1	72
gnl|ECaadb|1174|NP_415800.1	249
gnl|ECaadb|1175|NP_415801.1	661
gnl|ECaadb|1176|NP_415802.1	644
gnl|ECaadb|1177|NP_415803.2	375
gnl|ECaadb|1178|NP_415804.1	262
gnl|ECaadb|1179|NP_415805.1	117
gnl|ECaadb|1180|NP_415806.1	268
gnl|ECaadb|1181|NP_415807.1	330
gnl|ECaadb|1182|NP_415808.1	296
gnl|ECaadb|1183|NP_415809.1	321
gnl|ECaadb|1184|NP_415810.1	547
gnl|ECaadb|1185|NP_415811.1	81
gnl|ECaadb|1186|NP_415812.4	461
gnl|ECaadb|1187|NP_415813.4	472
gnl|ECaadb|1188|NP_415814.4	254
gnl|ECaadb|1189|NP_415815.1	185
gnl|ECaadb|1190|NP_415816.1	495
gnl|ECaadb|1191|NP_415817.1	426
gnl|ECaadb|1192|NP_415818.1	421
gnl|ECaadb|1193|NP_415819.4	325
gnl|ECaadb|1194|NP_415820.1	222
gnl|ECaadb|1195|NP_415821.1	74
gnl|ECaadb|1196|NP_415822.1	119
gnl|ECaadb|1197|NP_415823.1	73
gnl|ECaadb|1198|NP_415824.1	104
gnl|ECaadb|1199|NP_415825.4	559
gnl|ECaadb|1200|NP_415826.1	430
gnl|ECaadb|1201|NP_415827.1	293
gnl|ECaadb|1202|NP_415828.1	280
gnl|ECaadb|1203|NP_415829.1	350
gnl|ECaadb|1204|NP_415830.2	262
gnl|ECaadb|1205|NP_415831.1	351
gnl|ECaadb|1206|NP_415832.1	755
gnl|ECaadb|1207|NP_415833.1	219
gnl|ECaadb|1208|NP_415835.1	301
gnl|ECaadb|1209|NP_415836.1	332
gnl|ECaadb|1210|NP_415837.1	465
gnl|ECaadb|1211|NP_415838.1	353
gnl|ECaadb|1212|NP_415839.1	513
gnl|ECaadb|1213|NP_415840.1	168
gnl|ECaadb|1214|NP_415841.4	321
gnl|ECaadb|1215|NP_415842.2	242
gnl|ECaadb|1216|NP_415843.2	306
gnl|ECaadb|1217|NP_415844.1	299
gnl|ECaadb|1218|NP_415845.2	537
gnl|ECaadb|1219|NP_415846.1	343
gnl|ECaadb|1220|NP_415847.2	326
gnl|ECaadb|1221|NP_415848.1	85
gnl|ECaadb|1222|NP_415849.1	316
gnl|ECaadb|1223|NP_415850.1	250
gnl|ECaadb|1224|NP_415851.1	171
gnl|ECaadb|1225|NP_415852.2	508
gnl|ECaadb|1226|NP_415853.1	481
gnl|ECaadb|1227|NP_415854.4	436
gnl|ECaadb|1228|NP_415855.1	302
gnl|ECaadb|1229|NP_415856.1	187
gnl|ECaadb|1230|NP_415857.2	410
gnl|ECaadb|1231|NP_415858.1	327
gnl|ECaadb|1232|NP_415859.1	457
gnl|ECaadb|1233|NP_415860.1	311
gnl|ECaadb|1234|NP_415861.1	411
gnl|ECaadb|1235|NP_415862.4	71
gnl|ECaadb|1236|NP_415863.1	69
gnl|ECaadb|1237|NP_415864.1	64
gnl|ECaadb|1238|NP_415865.1	269
gnl|ECaadb|1239|NP_415866.1	866
gnl|ECaadb|1240|NP_415867.1	91
gnl|ECaadb|1241|NP_415869.2	73
gnl|ECaadb|1242|NP_415870.4	162
gnl|ECaadb|1243|NP_415872.2	51
gnl|ECaadb|1244|NP_415873.2	44
gnl|ECaadb|1245|NP_415874.1	158
gnl|ECaadb|1246|NP_415875.1	98
gnl|ECaadb|1247|NP_415876.1	140
gnl|ECaadb|1248|NP_415877.1	285
gnl|ECaadb|1249|NP_415878.1	248
gnl|ECaadb|1250|NP_415881.1	485
gnl|ECaadb|1251|NP_415883.1	87
gnl|ECaadb|1252|NP_415888.1	326
gnl|ECaadb|1253|NP_415890.2	1120
gnl|ECaadb|1254|NP_415891.1	191
gnl|ECaadb|1255|NP_415892.1	196
gnl|ECaadb|1256|NP_415893.2	77
gnl|ECaadb|1257|NP_415894.4	144
gnl|ECaadb|1258|NP_415895.1	377
gnl|ECaadb|1259|NP_415896.1	1174
