qName	sName	peri	alilen	numMM	nnGP	qSS	qSE	sSS	sSE	Evalue	bitScore	qlen	coveragePercent
gnl|RZaadb|657|WP_004680503.1	gnl|ECaadb|999	51.67	418	191	5	2	417	4	412	5e-131	380	420	99.0476190476191
gnl|RZaadb|658|WP_004680508.1	gnl|ECaadb|3288	51.56	192	90	2	14	203	3	193	5e-65	197	220	86.3636363636364
gnl|RZaadb|660|WP_004680549.1	gnl|ECaadb|2304	52.52	139	66	0	1	139	1	139	1e-49	153	140	99.2857142857143
gnl|RZaadb|668|WP_008521906.1	gnl|ECaadb|2089	37.21	86	54	0	35	120	40	125	3e-17	69.7	121	71.0743801652893
gnl|RZaadb|669|WP_008521951.1	gnl|ECaadb|2919	57.34	143	60	1	1	143	1	142	1e-56	171	154	92.8571428571429
gnl|RZaadb|673|WP_008525884.1	gnl|ECaadb|136	48.74	119	61	0	16	134	29	147	4e-35	116	139	85.6115107913669
gnl|RZaadb|674|WP_008526906.1	gnl|ECaadb|159	53.68	231	106	1	7	236	5	235	1e-83	247	255	90.1960784313726
gnl|RZaadb|675|WP_008528334.1	gnl|ECaadb|3696	35.11	188	122	0	1	188	1	188	2e-40	132	189	99.4708994708995
gnl|RZaadb|676|WP_008528706.1	gnl|ECaadb|3393	68.99	416	129	0	1	416	1	416	0	593	418	99.5215311004785
gnl|RZaadb|728|WP_008536548.1	gnl|ECaadb|41	37.87	404	240	7	1	401	1	396	2e-85	265	435	92.183908045977
gnl|RZaadb|729|WP_008536549.1	gnl|ECaadb|1549	32.42	256	163	6	104	356	63	311	5e-29	111	369	68.5636856368564
gnl|RZaadb|733|WP_009986456.1	gnl|ECaadb|2990	58.61	273	111	2	1	273	1	271	7e-104	301	278	98.2014388489209
gnl|RZaadb|742|WP_009994369.1	gnl|ECaadb|160	43.65	307	147	5	1	307	1	281	1e-59	189	308	99.6753246753247
gnl|RZaadb|745|WP_009995243.1	gnl|ECaadb|2967	58.82	119	49	0	1	119	1	119	2e-47	147	140	85
gnl|RZaadb|755|WP_009998001.1	gnl|ECaadb|2918	52.42	124	59	0	32	155	7	130	7e-44	138	155	80
gnl|RZaadb|764|WP_010002303.1	gnl|ECaadb|3251	56.63	83	35	1	1	83	1	82	3e-28	94.4	85	97.6470588235294
gnl|RZaadb|772|WP_010004259.1	gnl|ECaadb|610	43.33	120	67	1	16	134	12	131	6e-31	105	142	83.8028169014084
gnl|RZaadb|779|WP_010005650.1	gnl|ECaadb|697	66.67	153	51	0	8	160	4	156	5e-66	196	165	92.7272727272727
gnl|RZaadb|780|WP_010005695.1	gnl|ECaadb|575	43.33	90	51	0	48	137	16	105	4e-27	94.7	147	61.2244897959184
gnl|RZaadb|781|WP_010005696.1	gnl|ECaadb|574	35.4	161	95	5	1	159	1	154	7e-21	80.9	160	99.375
gnl|RZaadb|792|WP_010007992.1	gnl|ECaadb|673	42.42	330	180	4	1	321	1	329	3e-76	235	344	93.3139534883721
gnl|RZaadb|804|WP_010009678.1	gnl|ECaadb|3204	54.58	262	119	0	1	262	16	277	1e-109	315	269	97.3977695167286
gnl|RZaadb|809|WP_010010774.1	gnl|ECaadb|4237	69.17	253	73	1	5	257	4	251	3e-123	348	258	98.062015503876
gnl|RZaadb|815|WP_010014366.1	gnl|ECaadb|3073	46.35	233	122	3	5	236	2	232	4e-67	204	241	96.2655601659751
gnl|RZaadb|819|WP_010014908.1	gnl|ECaadb|2763	38.17	262	139	10	6	251	10	264	7e-44	147	265	92.8301886792453
gnl|RZaadb|838|WP_010017992.1	gnl|ECaadb|2634	53.39	118	54	1	2	118	8	125	8e-41	129	120	97.5
gnl|RZaadb|839|WP_010018231.1	gnl|ECaadb|408	49.45	271	135	2	21	290	15	284	3e-95	280	294	91.8367346938775
gnl|RZaadb|840|WP_010018343.1	gnl|ECaadb|372	30.43	138	86	2	22	159	12	139	3e-15	65.5	160	86.25
gnl|RZaadb|841|WP_010018737.1	gnl|ECaadb|443	34.59	133	75	5	25	151	24	150	6e-11	54.3	151	84.1059602649007
gnl|RZaadb|851|WP_010020265.1	gnl|ECaadb|2651	40.1	197	117	1	3	198	2	198	7e-32	112	202	97.029702970297
gnl|RZaadb|858|WP_010021076.1	gnl|ECaadb|2016	44.86	185	95	5	21	201	31	212	2e-45	147	203	89.1625615763547
gnl|RZaadb|860|WP_010021162.1	gnl|ECaadb|320	47.62	63	33	0	1	63	1	63	4e-17	66.6	90	70
gnl|RZaadb|861|WP_010021212.1	gnl|ECaadb|739	40.56	249	140	3	18	266	1	241	2e-53	171	274	90.8759124087591
gnl|RZaadb|866|WP_010021829.1	gnl|ECaadb|1733	36.69	139	88	0	13	151	17	155	2e-34	115	155	89.6774193548387
gnl|RZaadb|869|WP_010022050.1	gnl|ECaadb|2813	37.07	294	178	3	21	312	28	316	5e-46	155	324	90.1234567901235
gnl|RZaadb|878|WP_010022642.1	gnl|ECaadb|677	48.47	229	117	1	34	261	28	256	5e-46	152	263	86.6920152091255
gnl|RZaadb|883|WP_010023131.1	gnl|ECaadb|982	49.01	253	128	1	1	253	2	253	3e-74	224	262	96.5648854961832
gnl|RZaadb|890|WP_010023807.1	gnl|ECaadb|1076	41.21	199	115	2	25	222	14	211	5e-45	147	231	85.7142857142857
gnl|RZaadb|900|WP_010024267.1	gnl|ECaadb|4057	62.26	212	79	1	1	212	1	211	2e-93	271	239	88.7029288702929
gnl|RZaadb|905|WP_010024507.1	gnl|ECaadb|3158	33.82	136	78	3	21	151	8	136	8e-09	51.2	238	55.0420168067227
gnl|RZaadb|915|WP_010024870.1	gnl|ECaadb|3527	32.53	249	124	12	78	306	99	323	6e-17	77	310	73.8709677419355
gnl|RZaadb|916|WP_010024905.1	gnl|ECaadb|1389	51.48	305	143	3	5	307	7	308	3e-83	251	309	98.0582524271845
gnl|RZaadb|919|WP_010024973.1	gnl|ECaadb|68	49.72	360	168	7	5	361	6	355	4e-112	328	370	96.4864864864865
gnl|RZaadb|921|WP_010025058.1	gnl|ECaadb|216	48.39	155	73	3	6	160	3	150	2e-48	150	164	94.5121951219512
gnl|RZaadb|924|WP_010025202.1	gnl|ECaadb|3658	54.17	72	33	0	2	73	39	110	1e-19	73.2	74	97.2972972972973
gnl|RZaadb|930|WP_010025457.1	gnl|ECaadb|1015	30.1	196	135	2	4	198	10	204	2e-19	79.7	205	95.1219512195122
gnl|RZaadb|941|WP_010025709.1	gnl|ECaadb|2391	37.32	142	84	1	51	192	59	195	6e-28	101	210	67.6190476190476
gnl|RZaadb|942|WP_010025738.1	gnl|ECaadb|1836	41.25	80	47	0	1	80	1	80	6e-18	68.6	83	96.3855421686747
gnl|RZaadb|947|WP_010031314.1	gnl|ECaadb|1099	56.13	367	157	3	1	367	1	363	1e-138	396	367	100
gnl|RZaadb|949|WP_010032196.1	gnl|ECaadb|198	65.69	137	47	0	1	137	2	138	6e-65	192	151	90.728476821192
gnl|RZaadb|950|WP_010034724.1	gnl|ECaadb|829	47.17	53	28	0	8	60	1	53	2e-15	60.5	62	85.4838709677419
gnl|RZaadb|954|WP_010058543.1	gnl|ECaadb|302	46.12	219	112	5	1	218	1	214	2e-63	194	234	93.1623931623932
gnl|RZaadb|957|WP_010061153.1	gnl|ECaadb|997	52.46	244	116	0	2	245	1	244	8e-83	244	245	99.5918367346939
gnl|RZaadb|961|WP_011053340.1	gnl|ECaadb|3456	34.57	269	175	1	9	276	4	272	4e-46	154	294	91.156462585034
gnl|RZaadb|969|WP_011053429.1	gnl|ECaadb|2892	39.5	481	266	10	7	472	5	475	4e-104	316	483	96.48033126294
gnl|RZaadb|970|WP_011053431.1	gnl|ECaadb|2277	52.08	240	114	1	204	442	344	583	1e-79	261	562	42.5266903914591
gnl|RZaadb|995|WP_011424096.1	gnl|ECaadb|3724	40.97	144	78	4	1	142	1	139	2e-29	102	160	88.75
gnl|RZaadb|1006|WP_011428143.1	gnl|ECaadb|1382	33.23	313	193	5	28	327	29	338	2e-52	173	331	90.6344410876133
gnl|RZaadb|1012|WP_012482085.1	gnl|ECaadb|95	30.29	175	115	3	4	174	5	176	3e-18	76.3	203	84.2364532019704
gnl|RZaadb|1013|WP_012482086.1	gnl|ECaadb|199	48	175	78	4	2	166	7	178	4e-50	161	241	68.4647302904564
gnl|RZaadb|1014|WP_012482087.1	gnl|ECaadb|3250	35.46	141	87	2	1	141	1	137	2e-27	97.4	159	88.6792452830189
gnl|RZaadb|1016|WP_012482102.1	gnl|ECaadb|2117	46.5	286	145	2	1	283	1	281	4e-88	263	301	94.0199335548173
gnl|RZaadb|1017|WP_012482113.1	gnl|ECaadb|181	39.57	139	82	2	6	144	2	138	1e-18	73.9	145	95.8620689655172
gnl|RZaadb|1018|WP_012482115.1	gnl|ECaadb|3539	53.99	313	135	5	22	330	9	316	2e-109	318	331	93.3534743202417
gnl|RZaadb|1019|WP_012482116.1	gnl|ECaadb|1844	40.6	266	141	2	3	261	2	257	4e-54	172	262	98.8549618320611
gnl|RZaadb|1020|WP_012482117.1	gnl|ECaadb|1843	34.29	245	147	5	2	237	1	240	3e-34	120	248	95.1612903225806
gnl|RZaadb|1022|WP_012482120.1	gnl|ECaadb|1842	37.09	213	116	6	1	213	1	195	5e-34	117	216	98.6111111111111
gnl|RZaadb|1023|WP_012482121.1	gnl|ECaadb|1841	50	198	94	3	4	201	163	355	2e-63	197	202	98.019801980198
gnl|RZaadb|1024|WP_012482122.1	gnl|ECaadb|3503	63.37	172	62	1	1	171	1	172	8e-54	166	175	97.7142857142857
gnl|RZaadb|1025|WP_012482123.1	gnl|ECaadb|3502	57.49	447	174	5	1	435	1	443	2e-171	485	435	100
gnl|RZaadb|1030|WP_012482129.1	gnl|ECaadb|139	44	816	442	8	7	817	1	806	1e-174	521	821	98.7819732034105
gnl|RZaadb|1033|WP_012482152.1	gnl|ECaadb|3590	55.52	362	146	3	4	355	3	359	6e-125	361	358	98.3240223463687
gnl|RZaadb|1034|WP_012482163.1	gnl|ECaadb|823	49.62	520	258	2	9	528	3	518	9e-179	513	567	91.710758377425
gnl|RZaadb|1034|WP_012482163.1	gnl|ECaadb|823	30.17	348	211	13	23	353	188	520	6e-28	115	567	58.3774250440917
gnl|RZaadb|1037|WP_012482204.1	gnl|ECaadb|2124	60.2	407	158	2	1	407	1	403	2e-170	480	410	99.2682926829268
gnl|RZaadb|1039|WP_012482242.1	gnl|ECaadb|3648	48.67	376	190	2	6	378	2	377	1e-120	351	379	98.4168865435356
gnl|RZaadb|1047|WP_012482289.1	gnl|ECaadb|1125	38.08	281	170	2	1	281	4	280	2e-64	201	294	95.578231292517
gnl|RZaadb|1054|WP_012482366.1	gnl|ECaadb|3332	41.6	375	207	7	1	372	1	366	2e-93	281	372	100
gnl|RZaadb|1055|WP_012482367.1	gnl|ECaadb|2838	48.72	273	138	2	31	301	14	286	3e-72	221	305	88.8524590163934
gnl|RZaadb|1059|WP_012482401.1	gnl|ECaadb|3276	37.84	296	157	8	1	296	1	269	2e-58	185	296	100
gnl|RZaadb|1060|WP_012482404.1	gnl|ECaadb|3333	34.39	474	283	10	40	508	5	455	3e-83	263	516	90.8914728682171
gnl|RZaadb|1061|WP_012482410.1	gnl|ECaadb|2666	47.58	414	184	7	3	414	2	384	1e-115	340	417	98.8009592326139
gnl|RZaadb|1063|WP_012482416.1	gnl|ECaadb|1655	33.83	133	85	1	1	133	1	130	4e-22	87.8	220	60.4545454545455
gnl|RZaadb|1065|WP_012482436.1	gnl|ECaadb|1298	44.52	283	154	1	446	725	243	525	5e-39	149	779	35.9435173299101
gnl|RZaadb|1075|WP_012482530.1	gnl|ECaadb|1937	50	206	100	1	26	228	21	226	8e-37	127	249	81.5261044176707
gnl|RZaadb|1076|WP_012482531.1	gnl|ECaadb|1938	48.04	306	158	1	3	308	1	305	2e-88	264	314	97.4522292993631
gnl|RZaadb|1077|WP_012482532.1	gnl|ECaadb|1939	38.98	354	211	2	29	381	24	373	5e-42	148	388	90.979381443299
gnl|RZaadb|1079|WP_012482560.1	gnl|ECaadb|3032	45.16	372	192	4	6	371	19	384	2e-97	293	399	91.7293233082707
gnl|RZaadb|1081|WP_012482562.1	gnl|ECaadb|3069	33.23	313	166	8	17	326	5	277	1e-34	125	330	93.9393939393939
gnl|RZaadb|1096|WP_012482617.1	gnl|ECaadb|2934	42.78	187	100	3	7	193	4	183	5e-29	104	206	90.7766990291262
gnl|RZaadb|1100|WP_012482632.1	gnl|ECaadb|3787	79.07	129	27	0	1	129	1	129	4e-77	221	132	97.7272727272727
gnl|RZaadb|1101|WP_012482641.1	gnl|ECaadb|3379	35.91	298	177	6	27	322	8	293	2e-35	127	328	90.2439024390244
gnl|RZaadb|1104|WP_012482666.1	gnl|ECaadb|1730	39.84	246	139	3	32	276	30	267	2e-54	176	302	81.1258278145695
gnl|RZaadb|1107|WP_012482673.1	gnl|ECaadb|1782	36.14	83	50	1	109	191	48	127	7e-16	68.2	195	42.5641025641026
gnl|RZaadb|1108|WP_012482675.1	gnl|ECaadb|1736	43.17	278	158	0	1	278	1	278	2e-74	227	290	95.8620689655172
gnl|RZaadb|1110|WP_012482680.1	gnl|ECaadb|978	42.97	128	66	4	10	134	9	132	1e-25	91.7	138	90.5797101449275
gnl|RZaadb|1113|WP_012482683.1	gnl|ECaadb|984	43.2	375	192	8	4	370	1	362	4e-77	239	373	98.3914209115281
gnl|RZaadb|1118|WP_012482723.1	gnl|ECaadb|767	54.23	343	155	2	25	365	28	370	3e-135	387	365	93.4246575342466
gnl|RZaadb|1119|WP_012482725.1	gnl|ECaadb|769	55.12	303	130	2	1	302	20	317	4e-98	288	303	99.6699669966997
gnl|RZaadb|1123|WP_012482735.1	gnl|ECaadb|3190	66.9	284	94	0	12	295	17	300	7e-93	274	296	95.945945945946
gnl|RZaadb|1124|WP_012482788.1	gnl|ECaadb|2869	41.15	209	119	2	21	228	3	208	1e-44	146	239	87.0292887029289
gnl|RZaadb|1125|WP_012482790.1	gnl|ECaadb|3382	39.83	472	270	7	5	470	12	475	4e-85	266	473	98.5200845665962
gnl|RZaadb|1126|WP_012482792.1	gnl|ECaadb|2294	56.58	479	206	2	12	489	7	484	5e-177	503	494	96.7611336032389
gnl|RZaadb|1129|WP_012482798.1	gnl|ECaadb|2090	33.7	270	179	0	5	274	11	280	1e-43	149	318	84.9056603773585
gnl|RZaadb|1130|WP_012482812.1	gnl|ECaadb|3196	50	184	88	2	15	197	3	183	3e-59	181	209	87.5598086124402
gnl|RZaadb|1137|WP_012482838.1	gnl|ECaadb|3776	39.22	408	233	7	46	448	53	450	2e-81	256	448	89.9553571428571
gnl|RZaadb|1139|WP_012482840.1	gnl|ECaadb|3274	34.47	412	261	6	22	426	15	424	6e-69	222	439	92.255125284738
gnl|RZaadb|1142|WP_012482854.1	gnl|ECaadb|3412	34.44	331	196	9	1	325	1	316	3e-53	174	325	100
gnl|RZaadb|1146|WP_012482876.1	gnl|ECaadb|3910	33.16	187	113	6	7	182	3	188	2e-15	68.9	193	91.1917098445596
gnl|RZaadb|1151|WP_012482924.1	gnl|ECaadb|1495	41.67	192	110	1	15	206	29	218	1e-49	157	206	93.2038834951456
gnl|RZaadb|1156|WP_012482959.1	gnl|ECaadb|2947	33.69	282	146	9	26	288	16	275	9e-36	129	380	69.2105263157895
gnl|RZaadb|1164|WP_012483077.1	gnl|ECaadb|278	34.78	184	116	2	1	181	6	188	6e-23	88.6	206	87.8640776699029
gnl|RZaadb|1168|WP_012483117.1	gnl|ECaadb|1385	45.02	251	132	2	3	253	4	248	2e-76	229	256	98.046875
gnl|RZaadb|1173|WP_012483158.1	gnl|ECaadb|1257	32.43	148	84	5	1	136	1	144	4e-13	59.7	139	97.841726618705
gnl|RZaadb|1178|WP_012483203.1	gnl|ECaadb|1034	42.66	218	121	1	1	214	1	218	3e-53	168	223	95.9641255605381
gnl|RZaadb|1185|WP_012483227.1	gnl|ECaadb|1512	37.93	377	228	2	34	409	13	384	1e-55	185	409	91.9315403422983
gnl|RZaadb|1187|WP_012483239.1	gnl|ECaadb|1810	48.65	483	231	9	27	500	10	484	4e-134	394	500	94.8
gnl|RZaadb|1190|WP_012483259.1	gnl|ECaadb|3290	37.63	699	386	11	7	701	7	659	3e-150	451	744	93.4139784946236
gnl|RZaadb|1192|WP_012483261.1	gnl|ECaadb|2352	36.4	283	123	11	3	242	52	320	7e-45	150	247	97.165991902834
gnl|RZaadb|1194|WP_012483271.1	gnl|ECaadb|2652	40.5	242	143	1	21	262	22	262	1e-49	163	294	82.312925170068
gnl|RZaadb|1195|WP_012483297.1	gnl|ECaadb|3904	44.74	456	240	6	1	448	1	452	9e-115	342	466	96.137339055794
gnl|RZaadb|1196|WP_012483300.1	gnl|ECaadb|3606	33.89	478	272	10	22	492	28	468	1e-84	266	498	94.578313253012
gnl|RZaadb|1197|WP_012483306.1	gnl|ECaadb|50	38.91	329	193	4	6	334	4	324	4e-68	214	342	96.1988304093567
gnl|RZaadb|1201|WP_012483336.1	gnl|ECaadb|2253	47.25	182	93	2	7	187	4	183	2e-53	166	196	92.3469387755102
gnl|RZaadb|1203|WP_012483348.1	gnl|ECaadb|2728	41.49	670	372	7	26	688	15	671	2e-166	495	751	88.2822902796272
gnl|RZaadb|1204|WP_012483354.1	gnl|ECaadb|2336	59.57	418	159	4	13	428	7	416	7e-175	493	432	96.2962962962963
gnl|RZaadb|1205|WP_012483356.1	gnl|ECaadb|1516	39.27	191	107	4	1	188	1	185	9e-34	117	203	92.6108374384236
gnl|RZaadb|1206|WP_012483360.1	gnl|ECaadb|1856	43.89	180	98	3	1	179	1	178	7e-46	146	192	93.2291666666667
gnl|RZaadb|1215|WP_012483419.1	gnl|ECaadb|395	64.14	764	273	1	14	776	12	775	0	971	805	94.7826086956522
gnl|RZaadb|1224|WP_012483469.1	gnl|ECaadb|2621	53.68	326	150	1	1	326	37	361	2e-109	320	342	95.3216374269006
gnl|RZaadb|1230|WP_012483518.1	gnl|ECaadb|1755	34.34	198	127	2	4	198	2	199	5e-32	112	207	94.2028985507246
gnl|RZaadb|1238|WP_012483553.1	gnl|ECaadb|1291	43.14	204	112	2	1	203	1	201	3e-48	153	204	99.5098039215686
gnl|RZaadb|1239|WP_012483554.1	gnl|ECaadb|1834	30.08	256	176	3	4	257	2	256	2e-24	97.8	322	78.8819875776397
gnl|RZaadb|1240|WP_012483555.1	gnl|ECaadb|3758	47.15	615	302	11	31	634	13	615	0	542	662	91.2386706948641
gnl|RZaadb|1245|WP_012483572.1	gnl|ECaadb|3038	35.77	808	491	19	4	796	5	799	4e-142	437	816	97.1813725490196
gnl|RZaadb|1247|WP_012483577.1	gnl|ECaadb|546	30.97	155	93	4	31	184	33	174	3e-17	73.6	219	70.3196347031963
gnl|RZaadb|1250|WP_012483584.1	gnl|ECaadb|3599	64.18	67	24	0	1	67	1	67	6e-26	87.4	67	100
gnl|RZaadb|1252|WP_012483593.1	gnl|ECaadb|1597	35.69	269	160	7	1	259	1	266	1e-41	141	263	98.4790874524715
gnl|RZaadb|1255|WP_012483618.1	gnl|ECaadb|3531	38.85	471	267	6	2	461	5	465	2e-116	347	468	98.2905982905983
gnl|RZaadb|1259|WP_012483623.1	gnl|ECaadb|2673	31.01	129	89	0	22	150	8	136	5e-15	65.1	164	78.6585365853659
gnl|RZaadb|1263|WP_012483634.1	gnl|ECaadb|797	40.22	179	103	3	11	189	33	207	4e-35	121	204	87.7450980392157
gnl|RZaadb|1266|WP_012483655.1	gnl|ECaadb|2953	47.75	377	178	7	8	379	2	364	8e-118	343	381	97.6377952755905
gnl|RZaadb|1267|WP_012483661.1	gnl|ECaadb|794	53.93	89	41	0	28	116	17	105	5e-34	111	117	76.0683760683761
gnl|RZaadb|1272|WP_012483692.1	gnl|ECaadb|2451	45.75	153	80	2	7	158	5	155	3e-39	128	166	91.566265060241
gnl|RZaadb|1273|WP_012483694.1	gnl|ECaadb|2945	46.26	294	146	4	18	301	1	292	2e-72	224	339	83.7758112094395
gnl|RZaadb|1274|WP_012483696.1	gnl|ECaadb|3444	44.21	475	248	6	5	474	6	468	2e-130	383	483	97.3084886128364
gnl|RZaadb|1282|WP_012483715.1	gnl|ECaadb|3719	46.54	361	187	4	56	416	52	406	1e-80	252	441	81.859410430839
gnl|RZaadb|1298|WP_012483948.1	gnl|ECaadb|990	34.3	309	188	8	3	307	7	304	5e-51	169	330	92.4242424242424
gnl|RZaadb|1301|WP_012483959.1	gnl|ECaadb|2314	39.62	106	63	1	6	111	3	107	2e-26	92	130	81.5384615384615
gnl|RZaadb|1303|WP_012483990.1	gnl|ECaadb|1509	45.87	109	59	0	1	109	1	109	1e-35	115	111	98.1981981981982
gnl|RZaadb|1306|WP_012483993.1	gnl|ECaadb|214	38.67	150	85	3	3	152	2	144	6e-30	103	158	94.9367088607595
gnl|RZaadb|1308|WP_012483995.1	gnl|ECaadb|1233	54.36	241	110	0	45	285	26	266	1e-90	269	290	83.1034482758621
gnl|RZaadb|1309|WP_012484014.1	gnl|ECaadb|133	43.28	134	75	1	9	141	4	137	6e-29	102	170	78.2352941176471
gnl|RZaadb|1310|WP_012484022.1	gnl|ECaadb|1791	41.21	165	95	2	168	330	394	558	1e-28	114	417	39.0887290167866
gnl|RZaadb|1311|WP_012484025.1	gnl|ECaadb|2885	36.86	236	148	1	24	259	12	246	2e-43	146	279	84.5878136200717
gnl|RZaadb|1312|WP_012484027.1	gnl|ECaadb|1214	46.5	314	166	1	3	314	2	315	4e-81	246	327	95.4128440366973
gnl|RZaadb|1316|WP_012484080.1	gnl|ECaadb|1217	53.54	297	138	0	1	297	1	297	6e-106	308	297	100
gnl|RZaadb|1331|WP_012484216.1	gnl|ECaadb|2806	42.72	103	54	1	9	106	6	108	4e-13	58.2	111	88.2882882882883
gnl|RZaadb|1338|WP_012484248.1	gnl|ECaadb|3757	43.97	116	62	1	9	124	14	126	3e-33	110	125	92.8
gnl|RZaadb|1346|WP_012484292.1	gnl|ECaadb|88	50.35	284	141	0	34	317	32	315	7e-73	228	340	83.5294117647059
gnl|RZaadb|1357|WP_012484378.1	gnl|ECaadb|1706	52.63	247	117	0	11	257	10	256	2e-68	209	271	91.1439114391144
gnl|RZaadb|1364|WP_012484416.1	gnl|ECaadb|3346	32.16	171	115	1	15	184	1	171	7e-27	100	238	71.4285714285714
gnl|RZaadb|1371|WP_012484449.1	gnl|ECaadb|1629	51.25	279	131	1	9	282	6	284	1e-101	295	282	97.1631205673759
gnl|RZaadb|1380|WP_012484498.1	gnl|ECaadb|84	43.38	461	243	6	10	459	22	475	2e-106	322	471	95.5414012738854
gnl|RZaadb|1381|WP_012484499.1	gnl|ECaadb|83	35.49	324	193	8	6	325	8	319	8e-36	131	374	85.5614973262032
gnl|RZaadb|1382|WP_012484500.1	gnl|ECaadb|81	33.12	459	257	14	8	449	5	430	2e-47	166	470	94.0425531914894
gnl|RZaadb|1385|WP_012484505.1	gnl|ECaadb|75	44.86	292	142	7	38	316	26	311	2e-61	196	341	81.8181818181818
gnl|RZaadb|1388|WP_012484514.1	gnl|ECaadb|4220	35.26	190	118	2	20	208	20	205	3e-21	84.7	211	89.5734597156398
gnl|RZaadb|1401|WP_012484607.1	gnl|ECaadb|30	51.04	384	176	5	13	393	4	378	2e-129	375	401	95.0124688279302
gnl|RZaadb|1404|WP_012484611.1	gnl|ECaadb|383	35.77	137	79	3	29	161	32	163	5e-15	73.6	414	32.1256038647343
gnl|RZaadb|1405|WP_012484613.1	gnl|ECaadb|2261	47.39	306	142	3	1	306	1	287	6e-100	292	306	100
gnl|RZaadb|1407|WP_012484619.1	gnl|ECaadb|3178	62.97	424	152	1	15	433	2	425	8e-174	491	444	94.3693693693694
gnl|RZaadb|1409|WP_012484643.1	gnl|ECaadb|839	49.03	206	105	0	8	213	5	210	2e-62	191	229	89.9563318777293
gnl|RZaadb|1410|WP_012484653.1	gnl|ECaadb|1992	41.3	92	54	0	6	97	2	93	2e-18	73.9	203	45.320197044335
gnl|RZaadb|1415|WP_012484670.1	gnl|ECaadb|3247	36.49	148	90	2	4	149	2	147	8e-29	100	153	95.4248366013072
gnl|RZaadb|1425|WP_012484719.1	gnl|ECaadb|2297	40	485	255	5	4	471	4	469	1e-108	328	473	98.9429175475687
gnl|RZaadb|1426|WP_012484721.1	gnl|ECaadb|335	53.07	407	187	2	1	407	1	403	2e-155	442	421	96.6745843230404
gnl|RZaadb|1427|WP_012484722.1	gnl|ECaadb|3857	32.19	351	218	7	37	380	29	366	2e-25	103	402	85.5721393034826
gnl|RZaadb|1428|WP_012484723.1	gnl|ECaadb|2776	50	82	40	1	22	102	61	142	3e-20	81.3	189	42.8571428571429
gnl|RZaadb|1433|WP_012484804.1	gnl|ECaadb|1802	39.13	115	64	2	4	118	29	137	1e-23	85.9	118	97.4576271186441
gnl|RZaadb|1434|WP_012484805.1	gnl|ECaadb|456	41.38	145	83	2	5	148	3	146	7e-34	114	166	86.7469879518072
gnl|RZaadb|1440|WP_012484828.1	gnl|ECaadb|3214	39.84	379	216	2	24	402	26	392	6e-55	183	403	94.044665012407
gnl|RZaadb|1461|WP_012484986.1	gnl|ECaadb|3113	49.18	305	145	3	3	300	7	308	6e-87	259	300	99.3333333333333
gnl|RZaadb|1463|WP_012484996.1	gnl|ECaadb|3116	37.19	285	149	6	14	284	14	282	8e-55	177	302	89.7350993377483
gnl|RZaadb|1464|WP_012484998.1	gnl|ECaadb|3723	51.62	432	204	4	2	431	3	431	9e-147	422	432	99.537037037037
gnl|RZaadb|1470|WP_012485037.1	gnl|ECaadb|2077	34.47	441	271	10	8	437	6	439	2e-52	181	479	89.7703549060543
gnl|RZaadb|1471|WP_012485038.1	gnl|ECaadb|2088	50.66	152	74	1	4	154	29	180	2e-60	184	167	90.4191616766467
gnl|RZaadb|1473|WP_012485040.1	gnl|ECaadb|2087	42.49	386	220	2	20	404	212	596	6e-110	332	404	95.2970297029703
gnl|RZaadb|1474|WP_012485052.1	gnl|ECaadb|3163	39.16	332	199	3	48	376	41	372	5e-75	235	403	81.6377171215881
gnl|RZaadb|1477|WP_012485090.1	gnl|ECaadb|2866	50.67	446	214	4	3	446	4	445	1e-129	379	450	98.6666666666667
gnl|RZaadb|1478|WP_012485091.1	gnl|ECaadb|2868	62.09	583	211	5	22	599	16	593	0	689	643	89.8911353032659
gnl|RZaadb|1479|WP_012485094.1	gnl|ECaadb|662	51.96	102	49	0	71	172	71	172	6e-26	94.7	178	57.3033707865169
gnl|RZaadb|1481|WP_012485106.1	gnl|ECaadb|1711	47.58	248	126	3	1	246	1	246	7e-72	217	248	99.1935483870968
gnl|RZaadb|1482|WP_012485107.1	gnl|ECaadb|2852	52.81	320	151	0	2	321	6	325	6e-121	348	333	96.0960960960961
gnl|RZaadb|1484|WP_012485110.1	gnl|ECaadb|1708	37.06	143	90	0	1	143	1	143	2e-26	97.4	204	70.0980392156863
gnl|RZaadb|1488|WP_012485127.1	gnl|ECaadb|1087	40.67	536	303	10	45	572	47	575	2e-89	285	624	84.6153846153846
gnl|RZaadb|1495|WP_012485142.1	gnl|ECaadb|2318	44.62	251	139	0	6	256	4	254	2e-66	205	266	94.3609022556391
gnl|RZaadb|1497|WP_012485148.1	gnl|ECaadb|1729	49.72	358	156	5	4	359	3	338	5e-104	307	365	97.5342465753425
gnl|RZaadb|1500|WP_012485171.1	gnl|ECaadb|1701	38.03	476	284	6	2	468	3	476	1e-86	271	479	97.4947807933194
gnl|RZaadb|1503|WP_012485198.1	gnl|ECaadb|4221	30.24	291	190	4	16	297	29	315	9e-24	96.7	324	87.037037037037
gnl|RZaadb|1511|WP_012485276.1	gnl|ECaadb|2162	36.2	326	186	9	80	399	32	341	4e-42	149	404	79.2079207920792
