tf-gene	Nac	dcyD	S
tf-gene	Nac	ddpC	S
tf-gene	Nac	dgcT	S
tf-gene	Nac	dhaK	S
tf-gene	Nac	dhaR	S
tf-gene	Nac	dinJ	S
tf-gene	Nac	dkgA	S
tf-gene	Nac	dnaA	S
tf-gene	Nac	dppA	S
tf-gene	Nac	dsbA	S
tf-gene	Nac	dsbG	S
tf-gene	Nac	ecnA	S
tf-gene	Nac	ecnB	S
tf-gene	Nac	elfG	S
tf-gene	Nac	emrK	S
tf-gene	Nac	eutS	S
tf-gene	Nac	evgA	S
tf-gene	Nac	exuT	S
tf-gene	Nac	fdoG	S
tf-gene	Nac	feaB	S
tf-gene	Nac	feaR	S
tf-gene	Nac	fepE	S
tf-gene	Nac	fhuF	S
tf-gene	Nac	fliC	S
tf-gene	Nac	fliD	S
tf-gene	Nac	ftnB	S
tf-gene	Nac	fucA	S
tf-gene	Nac	gadE	S
tf-gene	Nac	gadX	S
tf-gene	Nac	gatA	S
tf-gene	Nac	gcvT	S
tf-gene	Nac	glaH	S
tf-gene	Nac	glcA	S
tf-gene	Nac	glpK	S
tf-gene	Nac	gltA	S
tf-gene	Nac	gltF	S
tf-gene	Nac	glxK	S
tf-gene	Nac	gmk	S
tf-gene	Nac	gor	S
tf-gene	Nac	groS	S
tf-gene	Nac	gspG	S
tf-gene	Nac	gspH	S
tf-gene	Nac	gspM	S
tf-gene	Nac	gspO	S
tf-gene	Nac	gudX	S
tf-gene	Nac	hcaE	S
tf-gene	Nac	hcaR	S
tf-gene	Nac	hchA	S
tf-gene	Nac	hemB	S
tf-gene	Nac	hemH	S
tf-gene	Nac	hemN	S
tf-gene	Nac	hfq	S
tf-gene	Nac	hofC	S
tf-gene	Nac	holE	S
tf-gene	Nac	hprR	S
tf-gene	Nac	htpG	S
tf-gene	Nac	htpX	S
tf-gene	Nac	htrE	S
tf-gene	Nac	hupA	S
tf-gene	Nac	hxpB	S
tf-gene	Nac	iaaA	S
tf-gene	Nac	ibpA	S
tf-gene	Nac	icd	S
tf-gene	Nac	ileY	S
tf-gene	Nac	ilvL	S
tf-gene	Nac	ilvN	S
tf-gene	Nac	insK	S
tf-gene	Nac	intD	S
tf-gene	Nac	iraP	S
tf-gene	Nac	ispD	S
tf-gene	Nac	katG	S
tf-gene	Nac	kbaY	S
tf-gene	Nac	kbl	S
tf-gene	Nac	kdsA	S
tf-gene	Nac	lapC	S
tf-gene	Nac	lepA	S
tf-gene	Nac	lepB	S
tf-gene	Nac	leuL	S
tf-gene	Nac	leuO	S
tf-gene	Nac	leuU	S
tf-gene	Nac	livH	S
tf-gene	Nac	livK	S
tf-gene	Nac	livM	S
tf-gene	Nac	lpxH	S
tf-gene	Nac	lrp	S
tf-gene	Nac	lysA	S
tf-gene	Nac	lysP	S
tf-gene	Nac	lysR	S
tf-gene	Nac	lysU	S
tf-gene	Nac	macA	S
tf-gene	Nac	malI	S
tf-gene	Nac	malY	S
tf-gene	Nac	map	S
tf-gene	Nac	marR	S
tf-gene	Nac	mcbA	S
tf-gene	Nac	mcrB	S
tf-gene	Nac	mdtE	S
tf-gene	Nac	metE	S
tf-gene	Nac	metR	S
tf-gene	Nac	metY	S
tf-gene	Nac	mglA	S
tf-gene	Nac	mglB	S
tf-gene	Nac	mgtS	S
tf-gene	Nac	micC	S
tf-gene	Nac	mntH	S
tf-gene	Nac	mobA	S
tf-gene	Nac	moeA	S
tf-gene	Nac	mreC	S
tf-gene	Nac	mscL	S
tf-gene	Nac	msrA	S
tf-gene	Nac	nadC	S
tf-gene	Nac	nadD	S
tf-gene	Nac	nanA	S
tf-gene	Nac	nanK	S
tf-gene	Nac	napB	S
tf-gene	Nac	napC	S
tf-gene	Nac	narK	S
tf-gene	Nac	narX	S
tf-gene	Nac	nfrB	S
tf-gene	Nac	nlpE	S
tf-gene	Nac	nrdG	S
tf-gene	Nac	nrfF	S
tf-gene	Nac	nrfG	S
tf-gene	Nac	nudC	S
tf-gene	Nac	nupC	S
tf-gene	Nac	nusA	S
tf-gene	Nac	nusB	S
tf-gene	Nac	ompA	S
tf-gene	Nac	ompF	S
tf-gene	Nac	ompN	S
tf-gene	Nac	ompR	S
tf-gene	Nac	ompT	S
tf-gene	Nac	oppA	S
tf-gene	Nac	oppC	S
tf-gene	Nac	ortT	S
tf-gene	Nac	osmB	S
tf-gene	Nac	osmY	S
tf-gene	Nac	pabC	S
tf-gene	Nac	pdeC	S
tf-gene	Nac	pdeF	S
tf-gene	Nac	pdeL	S
tf-gene	Nac	pdxK	S
tf-gene	Nac	pfkB	S
tf-gene	Nac	pgaA	S
tf-gene	Nac	phoB	S
tf-gene	Nac	phoH	S
tf-gene	Nac	pitB	S
tf-gene	Nac	pldA	S
tf-gene	Nac	pntA	S
tf-gene	Nac	polA	S
tf-gene	Nac	ppc	S
tf-gene	Nac	ppdC	S
tf-gene	Nac	ppiB	S
tf-gene	Nac	prmB	S
tf-gene	Nac	pstC	S
tf-gene	Nac	pstS	S
tf-gene	Nac	ptrA	S
tf-gene	Nac	pyrB	S
tf-gene	Nac	pyrL	S
tf-gene	Nac	queF	S
tf-gene	Nac	rcsA	S
tf-gene	Nac	rep	S
tf-gene	Nac	rfbB	S
tf-gene	Nac	rfbC	S
tf-gene	Nac	rflP	S
tf-gene	Nac	rimP	S
tf-gene	Nac	rluE	S
tf-gene	Nac	rnlB	S
tf-gene	Nac	rplU	S
tf-gene	Nac	rpmH	S
tf-gene	Nac	rpoZ	S
tf-gene	Nac	rsd	S
tf-gene	Nac	rutB	S
tf-gene	Nac	sbcD	S
tf-gene	Nac	scpB	S
tf-gene	Nac	sdaA	S
tf-gene	Nac	sdhC	S
tf-gene	Nac	secG	S
tf-gene	Nac	selC	S
tf-gene	Nac	shiA	S
tf-gene	Nac	shoB	S
tf-gene	Nac	sibA	S
tf-gene	Nac	sibE	S
tf-gene	Nac	spf	S
tf-gene	Nac	srlR	S
tf-gene	Nac	ssuE	S
tf-gene	Nac	stfR	S
tf-gene	Nac	sucA	S
tf-gene	Nac	tauA	S
tf-gene	Nac	tdcA	S
tf-gene	Nac	tfaQ	S
tf-gene	Nac	tfaR	S
tf-gene	Nac	tff	S
tf-gene	Nac	thiL	S
tf-gene	Nac	thrS	S
tf-gene	Nac	tnaA	S
tf-gene	Nac	tnaB	S
tf-gene	Nac	tnaC	S
tf-gene	Nac	tolB	S
tf-gene	Nac	tomB	S
tf-gene	Nac	torA	S
tf-gene	Nac	trxB	S
tf-gene	Nac	ubiA	S
tf-gene	Nac	ubiT	S
tf-gene	Nac	ubiU	S
tf-gene	Nac	uhpA	S
tf-gene	Nac	uspA	S
tf-gene	Nac	uspG	S
tf-gene	Nac	uvrY	S
tf-gene	Nac	uxaC	S
tf-gene	Nac	waaF	S
tf-gene	Nac	waaG	S
tf-gene	Nac	wcaE	S
tf-gene	Nac	wcaF	S
tf-gene	Nac	wrbA	S
tf-gene	Nac	wza	S
tf-gene	Nac	wzb	S
tf-gene	Nac	wzc	S
tf-gene	Nac	wzzE	S
tf-gene	Nac	xapR	S
tf-gene	Nac	xdhA	S
tf-gene	Nac	yadC	S
tf-gene	Nac	yadM	S
tf-gene	Nac	yafD	S
tf-gene	Nac	yafN	S
tf-gene	Nac	yafO	S
tf-gene	Nac	yafQ	S
tf-gene	Nac	yafV	S
tf-gene	Nac	yaiZ	S
tf-gene	Nac	yajO	S
tf-gene	Nac	ybaL	S
tf-gene	Nac	ybbC	S
tf-gene	Nac	ybcV	S
tf-gene	Nac	ybeR	S
tf-gene	Nac	ybeU	S
tf-gene	Nac	ybfC	S
tf-gene	Nac	ybgC	S
tf-gene	Nac	ybgE	S
tf-gene	Nac	ybjP	S
tf-gene	Nac	ybjQ	S
tf-gene	Nac	ybjX	S
tf-gene	Nac	ycaK	S
tf-gene	Nac	ycaN	S
tf-gene	Nac	ycgB	S
tf-gene	Nac	ychA	S
tf-gene	Nac	yciZ	S
tf-gene	Nac	ydaT	S
tf-gene	Nac	ydaU	S
tf-gene	Nac	ydcI	S
tf-gene	Nac	ydcS	S
tf-gene	Nac	ydcY	S
tf-gene	Nac	ydcZ	S
tf-gene	Nac	ydeP	S
tf-gene	Nac	ydeQ	S
tf-gene	Nac	ydfK	S
tf-gene	Nac	ydfR	S
tf-gene	Nac	ydiB	S
tf-gene	Nac	ydiL	S
tf-gene	Nac	ydiM	S
tf-gene	Nac	ydiO	S
tf-gene	Nac	ydiP	S
tf-gene	Nac	yecD	S
tf-gene	Nac	yecE	S
tf-gene	Nac	yecF	S
tf-gene	Nac	yegH	S
tf-gene	Nac	yegL	S
tf-gene	Nac	yegR	S
tf-gene	Nac	yejB	S
tf-gene	Nac	yejG	S
tf-gene	Nac	yfaE	S
tf-gene	Nac	yfcO	S
tf-gene	Nac	yfcP	S
tf-gene	Nac	yfeK	S
tf-gene	Nac	yfeS	S
tf-gene	Nac	yfgG	S
tf-gene	Nac	yfgH	S
tf-gene	Nac	yfhL	S
tf-gene	Nac	yfiL	S
tf-gene	Nac	yfiR	S
tf-gene	Nac	ygaC	S
tf-gene	Nac	ygaM	S
tf-gene	Nac	ygaP	S
tf-gene	Nac	ygaV	S
tf-gene	Nac	ygaZ	S
tf-gene	Nac	ygcE	S
tf-gene	Nac	ygcO	S
tf-gene	Nac	ygcP	S
tf-gene	Nac	ygdB	S
tf-gene	Nac	yggP	S
tf-gene	Nac	yghS	S
tf-gene	Nac	ygiF	S
tf-gene	Nac	ygiL	S
tf-gene	Nac	ygiM	S
tf-gene	Nac	ygiZ	S
tf-gene	Nac	yhaB	S
tf-gene	Nac	yhcA	S
tf-gene	Nac	yhcD	S
tf-gene	Nac	yhfZ	S
tf-gene	Nac	yhhZ	S
tf-gene	Nac	yiaD	S
tf-gene	Nac	yicJ	S
tf-gene	Nac	yidQ	S
tf-gene	Nac	yieE	S
tf-gene	Nac	yieP	S
tf-gene	Nac	yifB	S
tf-gene	Nac	yigI	S
tf-gene	Nac	yigL	S
tf-gene	Nac	yihD	S
tf-gene	Nac	yihL	S
tf-gene	Nac	yihO	S
tf-gene	Nac	yihQ	S
tf-gene	Nac	yiiE	S
tf-gene	Nac	yiiF	S
tf-gene	Nac	yjbB	S
tf-gene	Nac	yjbQ	S
tf-gene	Nac	yjcB	S
tf-gene	Nac	yjeM	S
tf-gene	Nac	yjfZ	S
tf-gene	Nac	yjgH	S
tf-gene	Nac	yjhI	S
tf-gene	Nac	ykgE	S
tf-gene	Nac	ykgH	S
tf-gene	Nac	ynaK	S
tf-gene	Nac	yneK	S
tf-gene	Nac	ynfB	S
tf-gene	Nac	ynfD	S
tf-gene	Nac	ynfE	S
tf-gene	Nac	ynfF	S
tf-gene	Nac	ynfG	S
tf-gene	Nac	yniB	S
tf-gene	Nac	ynjF	S
tf-gene	Nac	ynjH	S
tf-gene	Nac	yobA	S
tf-gene	Nac	yobB	S
tf-gene	Nac	yobF	S
tf-gene	Nac	yoeB	S
tf-gene	Nac	yqeB	S
tf-gene	Nac	yqeH	S
tf-gene	Nac	yqeJ	S
tf-gene	Nac	ytfB	S
tf-gene	Nac	ytfJ	S
tf-gene	Nac	ytfK	S
tf-gene	Nac	ytfP	S
tf-gene	Nac	znuA	S
tf-gene	NhaR	rmf	S
tf-gene	NhaR	rsd	S
tf-gene	NsrR	yeaE	W
tf-gene	NtrC	cbl	W
tf-gene	NtrC	hisJ	S
tf-gene	NtrC	nac	S
tf-gene	NtrC	yeaE	S
tf-gene	OmpR	acrR	S
tf-gene	OmpR	alx	S
tf-gene	OmpR	copA	W
tf-gene	OmpR	csgI	W
tf-gene	OmpR	fadE	S
tf-gene	OmpR	galP	S
tf-gene	OmpR	gmhA	S
tf-gene	OmpR	htpX	S
tf-gene	OmpR	lpp	S
tf-gene	OmpR	malE	S
tf-gene	OmpR	nuoN	S
tf-gene	OmpR	ompX	S
tf-gene	OmpR	pdhR	S
tf-gene	OmpR	queE	S
tf-gene	OmpR	rhtA	S
tf-gene	OmpR	rob	S
tf-gene	OmpR	sstT	C
tf-gene	OmpR	tolC	S
tf-gene	OmpR	tsgA	S
tf-gene	OmpR	znuA	S
tf-gene	OxyR	xthA	S
tf-gene	PdeL	wecA	S
tf-gene	PdhR	acpP	C
tf-gene	PdhR	fadE	C
tf-gene	PdhR	fadH	W
tf-gene	PdhR	fadL	W
tf-gene	PdhR	fadM	W
tf-gene	PdhR	fumD	C
tf-gene	PdhR	gmhA	C
tf-gene	PdhR	lldP	C
tf-gene	PdhR	ppsA	C
tf-gene	PdhR	ppsR	C
tf-gene	PdhR	ybcV	C
tf-gene	PdhR	ybcW	C
tf-gene	PhoB	agp	S
tf-gene	PhoB	amn	W
tf-gene	PhoB	feaR	W
tf-gene	PhoB	phnC	W
tf-gene	PhoB	ugpB	C
tf-gene	PhoB	yibT	W
tf-gene	PhoB	yoaI	W
tf-gene	PhoP	rmf	S
tf-gene	PhoP	rsd	S
tf-gene	PhoP	ryjB	W
tf-gene	PlaR	eda	C
tf-gene	PlaR	glpA	C
tf-gene	PlaR	glpT	S
tf-gene	PlaR	ygjV	C
tf-gene	PtrR	acrR	W
tf-gene	PtrR	gabD	W
tf-gene	PtrR	gadA	W
tf-gene	PtrR	gadB	W
tf-gene	PtrR	puuA	W
tf-gene	PunR	punC	C
tf-gene	QseB	dnaA	S
tf-gene	Rob	acs	W
tf-gene	Rob	actP	W
tf-gene	Rob	astC	W
tf-gene	Rob	fadD	W
tf-gene	Rob	glgS	W
tf-gene	Rob	mdtD	W
tf-gene	Rob	narG	S
tf-gene	Rob	yjcH	W
tf-gene	RpoN	cspC	W
tf-gene	RpoN	fadL	S
tf-gene	RpoN	mutM	S
tf-gene	RpoN	nth	S
tf-gene	RpoN	yfcZ	S
tf-gene	RpoN	yobF	S
tf-gene	SoxS	cadA	W
tf-gene	SrsR	adhE	W
tf-gene	SrsR	bluR	C
tf-gene	SrsR	cdgI	C
tf-gene	SrsR	hycB	W
tf-gene	SrsR	narZ	W
tf-gene	SrsR	paaZ	C
tf-gene	SrsR	pflB	W
tf-gene	SrsR	yafL	C
tf-gene	SutR	pfkB	W
tf-gene	SutR	ypfN	W
tf-gene	TorR	adiA	W
tf-gene	TorR	adiC	W
tf-gene	TorR	gadA	W
tf-gene	TorR	gadB	W
tf-gene	TorR	gadC	W
tf-gene	TorR	gadE	W
tf-gene	TorR	gadX	W
tf-gene	TorR	mdtE	W
tf-gene	TorR	mdtF	W
tf-gene	TorR	rpoS	C
tf-gene	TorR	slp	W
tf-gene	UxuR	fliC	W
tf-gene	YafC	cysJ	W
tf-gene	YciT	bsmA	W
tf-gene	YciT	cusF	W
tf-gene	YciT	rdcA	W
tf-gene	YciT	ybiY	W
tf-gene	YdaT	rcsA	W
tf-gene	YdcI	gadB	W
tf-gene	YdcI	iraP	W
tf-gene	YdeO	adiA	W
tf-gene	YdeO	gadB	W
tf-gene	YdiP	cspA	W
tf-gene	YdiP	cspE	W
tf-gene	YeiE	argO	W
tf-gene	YeiE	cysJ	W
tf-gene	YeiE	dcuC	W
tf-gene	YeiE	ftp	W
tf-gene	YeiE	gltF	W
tf-gene	YeiE	infA	W
tf-gene	YeiE	mdtF	W
tf-gene	YeiE	pflB	W
tf-gene	YeiE	putA	W
tf-gene	YeiE	sodC	W
tf-gene	YeiE	ssuA	W
tf-gene	YeiE	uspF	W
tf-gene	YeiE	ydcT	W
tf-gene	YeiE	yibQ	W
tf-gene	YeiE	yoaC	W
tf-gene	YfeC	hybE	W
tf-gene	YfeC	rpmB	W
tf-gene	YfeC	rpmH	W
tf-gene	YfeC	rpsU	W
tf-gene	YfeC	yfeC	W
tf-gene	YfeC	ygdR	W
tf-gene	YiaU	adeP	W
tf-gene	YiaU	gltD	W
tf-gene	YiaU	waaP	W
tf-gene	YiaU	yiaT	C
tf-gene	YidZ	malE	W
tf-gene	YidZ	ppiC	W
tf-gene	YidZ	rbsD	W
tf-gene	YidZ	rof	W
tf-gene	YieP	cusA	W
tf-gene	YieP	dauA	W
tf-gene	YieP	ybiX	W
tf-gene	YieP	ykgE	W
tf-gene	YieP	yohJ	W
tf-gene	ZntR	rmf	S
tf-gene	ZntR	rsd	S
tf-gene	ZraR	acrE	S
tf-gene	ZraR	cpxP	S
tf-gene	ZraR	cspA	W
tf-gene	ZraR	cspB	S
tf-gene	ZraR	exuR	S
tf-gene	ZraR	fhuA	W
tf-gene	ZraR	fliA	S
tf-gene	ZraR	gadW	S
tf-gene	ZraR	glnA	S
tf-gene	ZraR	glnH	S
tf-gene	ZraR	mdtL	W
tf-gene	ZraR	mgtA	W
tf-gene	ZraR	pnp	W
tf-gene	ZraR	raiA	S
tf-gene	ZraR	rfaD	S
tf-gene	ZraR	rmf	S
tf-gene	ZraR	rpoH	S
tf-gene	ZraR	sspA	S
tf-gene	ZraR	ssrA	S
tf-gene	ZraR	yhdW	S
tf-gene	ZraR	yhhY	S
tf-gene	ZraR	yjjY	S
tf-gene	ZraR	yrdD	S
tf-promoter	AaeR	aaeX	W
tf-promoter	AccB	accB	W
tf-promoter	AcrR	acrA	C
tf-promoter	AcrR	acrR	C
tf-promoter	AcrR	flhD	W
tf-promoter	AcrR	marR	S
tf-promoter	AcrR	micF	W
tf-promoter	AcrR	soxR	S
tf-promoter	AcrR	soxS	S
tf-promoter	Ada	ada	C
tf-promoter	Ada	aidB	S
tf-promoter	Ada	alkA	C
tf-promoter	AdiY	adiA	S
tf-promoter	AdiY	gadA	S
tf-promoter	AdiY	gadB	S
tf-promoter	AdiY	gltB	S
tf-promoter	AgaR	agaR	C
tf-promoter	AgaR	agaS	C
tf-promoter	AgaR	agaS	S
tf-promoter	AgaR	kbaZ	C
tf-promoter	AgaR	kbaZ	S
tf-promoter	AidB	aidB	S
tf-promoter	AlaS	alaS	C
tf-promoter	AllR	allA	C
tf-promoter	AllR	allS	C
tf-promoter	AllR	gcl	C
tf-promoter	AllS	allD	W
tf-promoter	AlpA	phoB	W
tf-promoter	AlsR	alsR	W
tf-promoter	AlsR	rpiB	W
tf-promoter	AppY	appC	W
tf-promoter	AppY	hyaA	W
tf-promoter	AraC	araB	C
tf-promoter	AraC	araC	C
tf-promoter	AraC	araE	S
tf-promoter	AraC	araF	C
tf-promoter	AraC	araF	S
tf-promoter	AraC	araJ	S
tf-promoter	AraC	xylA	S
tf-promoter	AraC	xylA	W
tf-promoter	AraC	ydeN	W
tf-promoter	ArcA	aceB	W
tf-promoter	ArcA	aceE	W
tf-promoter	ArcA	ackA	W
tf-promoter	ArcA	acnA	W
tf-promoter	ArcA	acnB	S
tf-promoter	ArcA	acnB	W
tf-promoter	ArcA	aldA	C
tf-promoter	ArcA	aldA	S
tf-promoter	ArcA	appC	W
tf-promoter	ArcA	appY	W
tf-promoter	ArcA	arcZ	W
tf-promoter	ArcA	betI	S
tf-promoter	ArcA	betI	W
tf-promoter	ArcA	betT	S
tf-promoter	ArcA	cadB	W
tf-promoter	ArcA	caiT	W
tf-promoter	ArcA	citC	W
tf-promoter	ArcA	cydA	C
tf-promoter	ArcA	cydA	S
tf-promoter	ArcA	cydA	W
tf-promoter	ArcA	cydD	S
tf-promoter	ArcA	cyoA	C
tf-promoter	ArcA	dctA	W
tf-promoter	ArcA	dcuC	W
tf-promoter	ArcA	dpiB	W
tf-promoter	ArcA	fadB	C
tf-promoter	ArcA	fadD	C
tf-promoter	ArcA	fadE	C
tf-promoter	ArcA	fadH	S
tf-promoter	ArcA	fadI	S
tf-promoter	ArcA	fadL	S
tf-promoter	ArcA	fnr	W
tf-promoter	ArcA	focA	C
tf-promoter	ArcA	focA	S
tf-promoter	ArcA	focA	W
tf-promoter	ArcA	fumA	W
tf-promoter	ArcA	fumB	W
tf-promoter	ArcA	fumC	W
tf-promoter	ArcA	gadA	W
tf-promoter	ArcA	gadE	S
tf-promoter	ArcA	gatY	W
tf-promoter	ArcA	glcD	C
tf-promoter	ArcA	glpA	W
tf-promoter	ArcA	gltA	C
tf-promoter	ArcA	grcA	W
tf-promoter	ArcA	hemA	W
tf-promoter	ArcA	hyaA	S
tf-promoter	ArcA	hyaA	W
tf-promoter	ArcA	hybO	W
tf-promoter	ArcA	icd	C
tf-promoter	ArcA	iraM	W
tf-promoter	ArcA	lldP	C
tf-promoter	ArcA	lldP	S
tf-promoter	ArcA	lpd	C
tf-promoter	ArcA	lpd	S
tf-promoter	ArcA	mdh	W
tf-promoter	ArcA	moeA	S
tf-promoter	ArcA	ndh	S
tf-promoter	ArcA	nuoA	C
tf-promoter	ArcA	ompW	S
tf-promoter	ArcA	oppA	W
tf-promoter	ArcA	ptsG	S
tf-promoter	ArcA	puuA	W
tf-promoter	ArcA	puuD	W
tf-promoter	ArcA	rhaT	W
tf-promoter	ArcA	rmf	S
tf-promoter	ArcA	rpoS	S
tf-promoter	ArcA	rpsJ	W
tf-promoter	ArcA	rsd	S
tf-promoter	ArcA	rutA	S
tf-promoter	ArcA	sdhC	S
tf-promoter	ArcA	sdhC	W
tf-promoter	ArcA	sodA	W
tf-promoter	ArcA	ssb	S
tf-promoter	ArcA	sucA	S
tf-promoter	ArcA	tpx	W
tf-promoter	ArcA	treB	W
tf-promoter	ArcA	ubiC	W
tf-promoter	ArcA	uvrA	S
tf-promoter	ArcA	xylR	W
tf-promoter	ArcA	ybdN	W
tf-promoter	ArcA	ydeA	W
tf-promoter	ArgP	argO	C
tf-promoter	ArgP	argP	W
tf-promoter	ArgP	dapB	C
tf-promoter	ArgP	dapD	S
tf-promoter	ArgP	dnaA	S
tf-promoter	ArgP	gdhA	C
tf-promoter	ArgP	lysA	S
tf-promoter	ArgP	lysC	S
tf-promoter	ArgP	lysP	C
tf-promoter	ArgP	nrdA	S
tf-promoter	ArgR	argA	C
tf-promoter	ArgR	argA	S
tf-promoter	ArgR	argC	C
tf-promoter	ArgR	argD	C
tf-promoter	ArgR	argD	S
tf-promoter	ArgR	argE	C
tf-promoter	ArgR	argF	C
tf-promoter	ArgR	argG	S
tf-promoter	ArgR	argI	C
tf-promoter	ArgR	argR	C
tf-promoter	ArgR	argR	S
tf-promoter	ArgR	artJ	C
tf-promoter	ArgR	artP	C
tf-promoter	ArgR	astC	C
tf-promoter	ArgR	astC	S
tf-promoter	ArgR	carA	C
tf-promoter	ArgR	gltB	S
tf-promoter	ArgR	hisJ	C
tf-promoter	ArgR	lysO	C
tf-promoter	ArgR	metY	S
tf-promoter	ArsR	arsR	S
tf-promoter	AscG	ascF	C
tf-promoter	AscG	htpG	S
tf-promoter	AscG	prpR	C
tf-promoter	AscG	ybiT	S
tf-promoter	AsnC	asnA	W
tf-promoter	AsnC	asnC	W
tf-promoter	AtoC	atoD	C
tf-promoter	BaeR	acrD	S
tf-promoter	BaeR	mdtA	C
tf-promoter	BaeR	spy	S
tf-promoter	BasR	csgD	S
tf-promoter	BasR	cspI	S
tf-promoter	BasR	dgkA	C
tf-promoter	BasR	emrD	W
tf-promoter	BasR	fimB	S
tf-promoter	BasR	glpA	W
tf-promoter	BasR	putA	S
tf-promoter	BasR	qseB	S
tf-promoter	BasR	tomB	S
tf-promoter	BasR	yrbL	C
tf-promoter	BetI	betI	C
tf-promoter	BetI	betT	C
tf-promoter	BirA	bioA	S
tf-promoter	BirA	bioB	S
tf-promoter	BluR	ycgZ	C
tf-promoter	BolA	ampC	W
tf-promoter	BolA	csgA	W
tf-promoter	BolA	csgD	W
tf-promoter	BolA	dacC	W
tf-promoter	BolA	mreB	S
tf-promoter	BtsR	btsT	C
tf-promoter	BtsR	csgB	S
tf-promoter	BtsR	csgD	S
tf-promoter	BtsR	mdh	S
tf-promoter	BtsR	pdhR	S
tf-promoter	BtsR	yobF	S
tf-promoter	CadC	cadB	S
tf-promoter	CadC	cadC	W
tf-promoter	CaiF	caiT	S
tf-promoter	CaiF	fixA	S
tf-promoter	Cbl	ssuE	S
tf-promoter	Cbl	tauA	S
tf-promoter	CdaR	cdaR	W
tf-promoter	CdaR	garD	W
tf-promoter	CdaR	garP	W
tf-promoter	CdaR	gudP	W
tf-promoter	CecR	cecR	C
tf-promoter	ChbR	chbB	S
tf-promoter	ComR	bhsA	S
tf-promoter	CpxR	acrD	S
tf-promoter	CpxR	aroG	S
tf-promoter	CpxR	bacA	W
tf-promoter	CpxR	bamE	W
tf-promoter	CpxR	cpxP	C
tf-promoter	CpxR	cpxP	S
tf-promoter	CpxR	cpxR	C
tf-promoter	CpxR	cpxR	S
tf-promoter	CpxR	csgB	S
tf-promoter	CpxR	csgB	W
tf-promoter	CpxR	csgD	S
tf-promoter	CpxR	cyaR	S
tf-promoter	CpxR	degP	C
tf-promoter	CpxR	degP	S
tf-promoter	CpxR	dgcZ	S
tf-promoter	CpxR	dsbC	W
tf-promoter	CpxR	efeU	S
tf-promoter	CpxR	focA	W
tf-promoter	CpxR	ftnB	S
tf-promoter	CpxR	ldtC	S
tf-promoter	CpxR	ldtD	S
tf-promoter	CpxR	marR	S
tf-promoter	CpxR	mdtA	S
tf-promoter	CpxR	motR	S
tf-promoter	CpxR	ompC	S
tf-promoter	CpxR	ompF	S
tf-promoter	CpxR	ppiA	C
tf-promoter	CpxR	ppiD	S
tf-promoter	CpxR	psd	W
tf-promoter	CpxR	rpoH	W
tf-promoter	CpxR	rprA	S
tf-promoter	CpxR	rseD	S
tf-promoter	CpxR	sbmA	W
tf-promoter	CpxR	skp	W
tf-promoter	CpxR	slt	S
tf-promoter	CpxR	spy	S
tf-promoter	CpxR	srkA	S
tf-promoter	CpxR	tomB	S
tf-promoter	CpxR	tsr	S
tf-promoter	CpxR	ung	S
tf-promoter	CpxR	yccA	C
tf-promoter	CpxR	yebE	S
tf-promoter	CpxR	yidQ	W
tf-promoter	CpxR	yqaE	S
tf-promoter	CpxR	yqjA	S
tf-promoter	Cra	aceB	C
tf-promoter	Cra	acnA	W
tf-promoter	Cra	acnB	W
tf-promoter	Cra	adhE	C
tf-promoter	Cra	aroP	C
tf-promoter	Cra	betI	W
tf-promoter	Cra	betT	W
tf-promoter	Cra	crp	C
tf-promoter	Cra	csgD	C
tf-promoter	Cra	csgD	S
tf-promoter	Cra	cydA	S
tf-promoter	Cra	cyoA	W
tf-promoter	Cra	edd	C
tf-promoter	Cra	eno	C
tf-promoter	Cra	eno	S
tf-promoter	Cra	epd	C
tf-promoter	Cra	fbaB	S
tf-promoter	Cra	fruB	C
tf-promoter	Cra	fruB	S
tf-promoter	Cra	gapA	C
tf-promoter	Cra	glcC	W
tf-promoter	Cra	glk	C
tf-promoter	Cra	glk	S
tf-promoter	Cra	gpmM	C
tf-promoter	Cra	hypF	C
tf-promoter	Cra	icd	S
tf-promoter	Cra	manX	C
tf-promoter	Cra	marR	S
tf-promoter	Cra	mpl	S
tf-promoter	Cra	mtlA	S
tf-promoter	Cra	nirB	C
tf-promoter	Cra	pck	C
tf-promoter	Cra	pdeL	C
tf-promoter	Cra	pdeL	S
tf-promoter	Cra	pdhR	C
tf-promoter	Cra	pfkA	C
tf-promoter	Cra	poxB	W
tf-promoter	Cra	ppc	S
tf-promoter	Cra	ppsA	C
tf-promoter	Cra	prpB	S
tf-promoter	Cra	ptsH	C
tf-promoter	Cra	pykF	C
tf-promoter	Cra	sgrS	S
tf-promoter	Cra	tpiA	S
tf-promoter	Cra	zwf	W
tf-promoter	CreB	creD	S
tf-promoter	CreB	malE	W
tf-promoter	CreB	talA	W
tf-promoter	CRP	aaeR	S
tf-promoter	CRP	aaeX	S
tf-promoter	CRP	aceB	W
tf-promoter	CRP	acnA	W
tf-promoter	CRP	acnB	W
tf-promoter	CRP	acs	C
tf-promoter	CRP	aer	C
tf-promoter	CRP	agp	W
tf-promoter	CRP	aldA	W
tf-promoter	CRP	aldB	S
tf-promoter	CRP	ampD	W
tf-promoter	CRP	ansB	S
tf-promoter	CRP	araB	C
